상가업소번호,가게명,리뷰,evaluation,sentiment,persent
MA010120220812685758,부엉이돈가스 신촌점,맛있어요^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220812685758,부엉이돈가스 신촌점,음식은 맛있는데 30분걸렸어요ㅠ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220812685758,부엉이돈가스 신촌점,So so,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220812685758,부엉이돈가스 신촌점,보통,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220812685758,부엉이돈가스 신촌점,너무 친절하고 깔끔하고 맛있어요!!!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,이나닭강정은 언제 먹어도 맛있 :),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,가격에 비해 양이 많지는 않았지만 맛있었습니다,(긍정 확률 : 0.91) 긍정,긍정,0.91
MA010120220803102114,이나닭강정 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,월드컵으로주문이많으셔서 잘못주신거같아요..! 하지만 맛있었으니.. 괜찮…을지도..,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,준맛,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,좀 식혀먹음 더맛나용,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,"네이버 주문이 돼서 매번 잘 먹고있습니다! 믿고먹는 맛이에요 ! 간장맛을 먹었는데, 매콤간장맛도 있으면맛있지 않을까용",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,이나닭강정 매운맛은 정말 꿀맛탱 식은 매운맛 닭강정과 뜨거운 햇반이랑 같이 먹으면 천상으로 춍춍춍,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220803102114,이나닭강정 신촌점,매운맛➕마늘매운맛 맛있네요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,친,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,먹다가쓰는리뷰! 항상배달시켜먹다가 포장하러첨갔는데 매장내부도 깨끗하고 사장님도친절하고! 곰같은사장님과 귀여운 수줍직원분이 반겨주실거에오! 포장가면 서비스도잔뜩주신데여 히히~^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220803102114,이나닭강정 신촌점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805486206,준코 연세대점,평범해요,(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220805486206,준코 연세대점,부대찌개 가성비 ㅅㅌㅊ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805486206,준코 연세대점,기본 메뉴에 나오는 과일이 좀더 신선하고 청결했으면 했어요 친절하고 깔끔해서 만족했어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220805486206,준코 연세대점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,"친절하고 맛있어요,",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,닭갈비 맛있어요 망설이지말고 가셍ㆍ느,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,추억의 닭갈비 맛이예요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,신촌 닭갈비 맛집,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,닭갈비가 짱 맛있어요.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,먹을만해요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,볶아주고 어떻게 먹는지 설명도 해주시고 직원들이 무지 바쁘게 움직이지만 그 와중에도 친절한게 느껴지더라구요,(긍정 확률 : 0.91) 긍정,긍정,0.91
MA010120220800567138,춘천집 닭갈비막국수,짱맛,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,간만에 찾은 신촌역 닭갈비 왜케 맛있지?,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220800567138,춘천집 닭갈비막국수,닭갈비 너무 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,평범하게 맛있는 닭갈비인 것 같아요. 여러 직원분들이 모두 진심으로 친절하셔서 좋은 에너지를 받은 느낌이었습니다. 멋져요!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,맛나요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,생각보다 맛이 없어서 놀랐어요~ㅠ,(긍정 확률 : 0.91) 긍정,긍정,0.91
MA010120220800567138,춘천집 닭갈비막국수,맛있어요!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,사람네요,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220800567138,춘천집 닭갈비막국수,항상 맛나요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,맛잇어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,조아요,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800567138,춘천집 닭갈비막국수,치즈매콤 닭갈비 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,탁 트인 신촌에 떡하니 있어 시원하니 좋슴다,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220800567138,춘천집 닭갈비막국수,"여기 진짜 미쳤음.,, 사람들 줄서있어서 호기심에 먹어봤는데 역시 ㅠ줄서는 이유를 알겠어요..진짜 HJMT 너무 맛있어요 치즈달갉비에 치즈볶음밥까지 싹싹 먹었습니다 치즈폭탄이에요 치즈좋아하면 대환장할 맛 ㅠㅠ🫶🏻🫶🏻 막국수는 새콤새콤해서 물리는 맛 딱 잡아줘요 ㅋㅋㅋ10번가도 너무 좋을 맛집이네여 ,, 볶아주시는 분들도 너무 웃기고 유쾌하시고 ! 정말 좋은 기억으로 남습니다 ㅎㅎㅎ 🫶🏻",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,맛집,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,젊은이들,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,닭갈비 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,닭갈비 굿굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,음식양이많고 질도좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,갠적으로 신촌맛집 마스코트중 하나! 사람 항상많고 친절하시고 맛있고 후식 요구르트까지 완벽 그 잡채!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,닭갈비 먹기 좋아요 사람 많으면 소외 될 수있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,이곳은 참 오래 있네요! 신촌에서 닭갈비 먹기 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,맛있고 직원분들도 엄청 친절해요! 볶음밥 개존맛ㅠ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,모듬사리 안시키면 고구마 같은게 안들어있는게 안조아요...라면사리도 따로없고 모듬사리밖에 없는것도 아쉽네요...,(부정 확률 : 0.93) 부정,부정,0.93
MA010120220800567138,춘천집 닭갈비막국수,시끄러워서 정신이 없어요 자리가 다닥다닥 붙어있어서 좀 답답하지만 맛있게 먹었어요~ 닭갈비 양념 매콤함,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,굿~~~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,.,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220800567138,춘천집 닭갈비막국수,친절하시고 맛있게 먹었어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800567138,춘천집 닭갈비막국수,신촌 닭갈비 원조 맛집😍 진짜 오래된 곳인데 아직도 영업하고 있어서 반가운 가게입니다. 직원분들 항상 친절하시고 맛있고 양도 많아요 👍,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,짬뽕이 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,삼선간짜장 탕짬면 탕볶밥 양이 많아 든든하게 먹었습니다~ 단체석도 있어 새해 연초모임하기에 좋을듯해욥,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,잘 먹고 갑니다😊😊,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,유린기 맛잇어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,음식빨리나오고 맛있어요.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,전부터 느꼈지만 퀄리티에 비해 가격이 넘 비싼듯해여 안넣느니만 못한 건더기쪼가리 --;;,(부정 확률 : 0.95) 부정,부정,0.95
MA010120220800600419,가화만사성,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,맛나요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,가끔 가는데 언제나 맛있습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,짜장면은 보통~ 탕수육은 고기누린데가 좀 나네요.,(긍정 확률 : 0.57) 긍정,긍정,0.57
MA010120220800600419,가화만사성,맛있는 중화요리! 내부에 넓은 단체석 있어서 회식하기 좋네요❤️,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,탕수육 굳,(긍정 확률 : 0.88) 긍정,긍정,0.88
MA010120220800600419,가화만사성,"그 어디 주문 내역이나 메뉴판에 탕수육 소스는 따로로는 주문이 안 된다라는 말이 없어서 탕수육 소스를 따로 주문을 했으나  연락 없이 취소.  직접 매장으로 연락해서 취소 사유를 물었으나 ""저희는 탕수육 소스는 따로 안 됩니다. 그래서 늘 그냥 취소 합니다."" 라고 끝  그리고 배달은 20분이 지나 도착.  배달원 그냥 음식 툭 두고 나감.  배달 늦은거에 대해 여쭸으나 ""그럼 가까운곳에서 시키지 우리 가게 먼거 모르냐?"" 식  음식을 받았으니 환불은 불가.  주문이 되는 거리니 주문을 받은 거 아니신가요?  기사와 매장은 다르다며 발뺌만 하시고 요기요 리뷰이야기하니 바로 환불해서 리뷰 못 쓰게하고 불쾌함을 떠나서 기본도 안 됨",(부정 확률 : 0.67) 부정,부정,0.67
MA010120220800600419,가화만사성,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,채소가 많이 없는 볶음밥이네요.,(긍정 확률 : 0.90) 긍정,긍정,0.90
MA010120220800600419,가화만사성,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,면이...맛있어요..그냥 여긴 맛있어!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,소문듣고 찾아온 정말 건강한 맛의 탕수육 #신촌회식장소 로 유명한 가화만사성 완전 지방질 없는 등심탕수육 맛에 놀라고 갑니다^^💯♨️🥰🥩😋💖 #신촌모임장소 로 너무 좋은 곳 인정🌸🌸🌼🌼,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,맛은 있는데 음식이 이상해요 짜장면에서는 탕수육 껍데기가 불은게 나오고 탕수육에서는 면이 섞여서 나오고 다시는 안 갈 것 같습니다,(부정 확률 : 0.95) 부정,부정,0.95
MA010120220800600419,가화만사성,맛있게 잘 먹었어요 짬뽕은 맵지 않고 시원해서 아이도 잘 먹더라구요~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600419,가화만사성,구,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800600419,가화만사성,괜찮아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220810887386,ATTA,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220810887386,ATTA,기본안주가 짱😘 칵테일도 독특하고 넘 맛있어요❤️❤️❤️ 담에 또 오고싶어요😆,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,매장이 깔끔하고 고급스러워요! 고기가 담백고소하고 너무 맛있어요~~~!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,마곡 발산쪽에서 유명한 고깃집인데 신촌에도 오픈해서 가보았음 고깃집인데 바 테이블이 있는 점이 새로웠고 그래서인지 더 고급진 느낌 ! 다 구워주셔서 엄청 편하다 ㅎㅎ 그리고 육즙 가득 삼겹살은 진짜 최고 어리굴젓과 같이 먹는 조합 최고임,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,여기 왜 이제 생겼나요ㅠㅠㅠ 신촌에 단골할만한 고기집이 없어 속상했는데 이제 여기로 방문할듯해여.. 삼겹살 육즙 미쳤어요💕,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA0101202212A0075582,금고기비스트로 신촌,여럿이 가기보단 2인가기에 적합,(긍정 확률 : 0.92) 긍정,긍정,0.92
MA0101202212A0075582,금고기비스트로 신촌,직원분들 넘 친절하구요 잘생겼어용😄😁고기맛최고👍👍👍또갈께용,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,발산에서 자주가던 금고깃집 신촌에도 오픈햇다고해서 당장갔어요 다 구워주시고 고기 질도 좋고 분위기도 너무 좋은 금고기비스트로 데이트장소로도좋고 연말모임하기도 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,고기도 맛나고 친절하시고  분위기도 굿..강추합니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,두번째 방문입니다. 너무 친절하시고 맛있어요! 구워주셔서 너무 좋습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,고기 구워주시고 완전 맛있게 잘먹었숩니댜🥓🥓 인테리어 예뻐서 자주 갈듯해요🤭ㅎㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,"전부터 유명했던 곳이라 가봤는데 여긴 금고기 비스트로라서 분위기가 훨씬 고급지더라구요🥹🍷 연말에 커플끼리 가기 정말 좋은 곳같아요!!  바테이블석에 앉으면 고기도 다 구워주시는데 고기가... 진짜 맛있어요... 요즘 먹은 돼지고기중에 개인적으로 1등이었습니다. 돼지가 좋은 돼지고기라고 설명을 해주셨는데 확실히 남달랐어요 증말 ㅠ삼겹, 목살, 항정 먹었는데 다 맛있었어요!!!  그리고 눈꽃육회는 살짝 달긴 했는데 치즈와 파채조합에 김을 싸먹으니 맛있었어요. 밥은 솥밥만 있는데 쌀도 확실히 너무 맛있었고 찌개는 김칫국같은 느낌이었지만 짜지않고 안에 고기가 부드럽고 맛있었어요!!!  고기와 곁들일수있는 찬들도 깔끔하고 와인이나 하이볼이랑 먹기에도 진짜 강추에요❤️",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,신촌역에서 최고로 분위기 좋은 맛있는 돼지고기 맛집입니다! 직접 구워주셔서 돼지고기 육즙이 팡팡 입안에 팡팡 터지는게 장난 아니에요~ ㅎㅎ 육회랑 된찌에 솥밥까지!! 비스트로 이름답게 돼지고기를 하나의 요리처럼 맛있는 술과 함께 먹을 수 있는 대만족 다이닝바였어요 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,고기도 다구워주시고 매장도 너무청결하고 좋아요 직원분들도 친절하셔서 다음에 또 방문하려구요~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,되게 깔끔하고 음식도 너무 고급스럽게 나와서 먹기 아까울만큼 예뻤어요ㅎㅎ 또 가고 싶을만큼 만족스러웠어요 👍👍 서비스 감사합니다🥰,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,직접 구워주시는 고기들도 너무 맛있고 직원분들이 친절하셔서 기분좋게 식사하고 나왔습니다:),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,맛있습니다 구워주셔서 좋습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,맛있는 고기에 술한잔 생각날때 강추에요. 신촌에 이런곳이 생겨서 고기와 술을 사랑하는 저는 너무너무조아욧😭😭 자주갈께요 사장님🥹,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,새로 오픈한대라 가봤는데 직원들도 친절하고 음식도 깔끔하고 맛있어요!! 고기 퀄이 정말 남다릅니다..!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,분위기도 좋고 고기가 넘 맛잇어요 직원분들 엄청 친절 하고요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA0101202212A0075582,금고기비스트로 신촌,금고깃집 신촌에 새로오픈하셨네요~일단 인테리어 넘~멋져용😁😍😍 고기맛도 👍👍👍맛잇게 잘~먹고 갑니당~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811679610,원할머니보쌈족발 신촌점,사장님 친절하세요옹,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811679610,원할머니보쌈족발 신촌점,수육이 부드럽고 담백합니다. 김치도 맵지도 짜지 않구요.,(긍정 확률 : 0.95) 긍정,긍정,0.95
MA010120220811679610,원할머니보쌈족발 신촌점,둔둔하게 배를 채울 수 있는 보쌈😋 쌈무도 맛있지만 쫄깃한 쌈떡 최고..🤤,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220811679610,원할머니보쌈족발 신촌점,원할머니 보쌈의 달달한 무김치맛을 좋아산다면 괜찮은 선택. 아삭한 식감의 김치는 아니고 너무 달달함.보쌈고기도 그냥저냥 중간은 간다.,(긍정 확률 : 0.89) 긍정,긍정,0.89
MA010120220811679610,원할머니보쌈족발 신촌점,그냥 그래요,(긍정 확률 : 0.91) 긍정,긍정,0.91
MA010120220811679610,원할머니보쌈족발 신촌점,추가 주문한 떡이 딱딱했음. 사장님은 친절하셨지만 딸로 보이는 사람이 뭔가 다른일로 화가 나있어서 주문하거나 계산할때 나도 기분이 좋지 않았다. 가게가 짐들이 쌓여있어서 정리하고 깔끔하게 한다면 더 좋지 않을까 생각함.,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800633576,지오짱조개구이,맛있고 친절해요!! 새우구이도 굿!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800633576,지오짱조개구이,찜이나 전골이 가성비 좋아요 구이는 ㅠㅠ 맛은있음,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800633576,지오짱조개구이,"서울에서 가장 오래된 조개구이 집이라고 해서 방문했어요 ! 가리비 구이도 맛있지만 석화찜도 살이 부들부들하니 맛있었고, 서빙해주시는 이모님들 너무 친절하셨어요 :) 💕 홀 돌아다니시면서 중간 중간 조개 잘 굽고 있는지 확인도 해주시구요 , 먹는 방법도 친절하게 설명해주셨어요 ㅎㅎ 구이류 시키면 서비스로 된장찌개를 주셔서 감칠맛나게 먹었네요 >< 다음에 신촌 오면 또 놀러갈게요 ! 😆",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800633576,지오짱조개구이,전혀 비리지도 않고 신선한 좋은 조개 쓰는 것 같았어요!! 살아있는 조개 확인도 눈앞에서 해주시구 ~ 조개 마다 먹을 타이밍도 친절하게 알려주셔서 먹기 너무 편했어요❤️ 진짜 안부담스러울 정도로 딱 적당히 계속 챙겨주셔서 맛도 진짜 만족스러운데 서비스가 너무 좋아서 영수증 리뷰 씁니다>_< 여러분 꼭 가세요 진짜 맛도 서비스도 최고에요 👍🏻👍🏻,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800633576,지오짱조개구이,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800633576,지오짱조개구이,👍,(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220800633576,지오짱조개구이,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800633576,지오짱조개구이,친절해요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800633576,지오짱조개구이,음식도 맛잇구 사장님과 직원분이 친절하셔서 기분 좋게 먹었습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800633576,지오짱조개구이,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800633576,지오짱조개구이,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800633576,지오짱조개구이,얘들이 살아나네요 마지막은 해물라면으로 마무리,(긍정 확률 : 0.91) 긍정,긍정,0.91
MA010120220800633576,지오짱조개구이,친절하고 맛있어요  칼국수 없어진건 아쉬워요ㅠㅠ 먹고 싶었는데,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800633576,지오짱조개구이,너무맛있어요ㅜㅜ 겨울에 또올게요 너무유명해질까봐 겁나 흡흡,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,"분위기좋아요, 도수 조절해주셔서 좋았어요",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,"칵테일 종류도 많고, 맛있었어요, 담에 또 갈거예요 ㅎ",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,"칵테일한잔 하면서, 다트도 할수있는 곳이네요 신촌에서 좋은 장소 찾음요 ㅎ",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,데이트코스로 완천 추천 ^^ 조명들이 이뻐서 사진 마구 찍었네요 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,칵테일도 이쁘고 맛도 최고 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,맛있는 칵테일과 좋은 분위기,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,"인테리어도 이쁘고, 음악도 좋은 칵테일바!",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,"음악들이 너무 좋아서, 오래동안 있다왔네요 ㅎ 신청곡도 틀어주셔서 감사했구요 담에 또 방문할게요~",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,"분위기 좋고, 다양한 종류의 칵테일이 있는 바~ 사장님도 친절해서 기분좋았어요",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,분위기 좋은 장소 추천요 한잔 하기 좋은 칵테일바 였어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,바에서 혼술하기 좋은 칵테일바. 눈치안보고 음악들으며 편하게 한잔 마시고 왔네요 ^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,혼술하기 좋은 칵테일바네요 ㅎ 퇴근하고 가볍게 한잔 좋았습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,"칵테일도 이쁘고, 맛이었어요, 사장님 친절해서 기분좋게 놀다온 칵테일바 ^^",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,"신청곡 틀어주는 칵테일바, 마음에 드는 장소였어요",(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220800956204,클럽이스케이프,"직원분도 친절하고, 분위기도 좋았어요",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,카톡으로 음악신청하면 틀어주시는데 아주 좋았습니다 다음에 친구들이랑 또 들리겠습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800956204,클럽이스케이프,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813594090,낙원스낵 신촌점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813594090,낙원스낵 신촌점,영하의 날씨에 빙맥과 피자♡,(긍정 확률 : 0.89) 긍정,긍정,0.89
MA010120220813594090,낙원스낵 신촌점,즐겁게 먹을수있는곳입니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600646,길상양꼬치,양꼬치 맛있어요! 그리고 다양한 종류의 중국요리들을 먹어볼 수 있어요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800600646,길상양꼬치,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
