상가업소번호,가게명,리뷰,evaluation
1100,소금집델리 안국,피클들어간거 존마탱,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르 맛집이예요•• 🤎💚 루꼴라들어간 샌드위치도 먹어봤는데 이것두 맛있었어요!!,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,언제 먹어도 맛있는 잠봉뵈르,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,존맛탱이네 ㅠ,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,맛있긴한데 잠봉이 제 입맛엔 많이 짰고 눈이 번쩍 뜨이는 맛까진 아니었어요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르와 잠봉 프로마주 주문했는데 담백하고 맛있었어요 맥주랑도 잘 어울리네요 평일 낮에 갔는데 웨이팅이 많지 않아서 바로 들어갈 수 있었어요 다만 매장이 다소 어두워서 조금 불편합니다.,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르가 맛있어요 포장이 할인이 많이 됩니다,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,여기서 산 관찰레로 까르보나라 해먹었어요! 포장한 잠봉도 맛있었어요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,맛잏다고 해서 왔어요,(긍정 확률 : 0.95) 긍정
1100,소금집델리 안국,너무 맛있어요,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,잠봉뵈르로 유명한 소금집! 다음날 오븐에 살짝 데워서 먹었더니 빵은 바삭하고 버터는 살살 녹네요~~,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,조아요,(긍정 확률 : 0.90) 긍정
1100,소금집델리 안국,안국오면 주기적으로 방문해줘야 하는 곳 ..🥹🍽️ 내 기준 잠봉뵈르 원 탑 ..! 찐 맛 ..!  제발 체인점 여러 곳에 내주셨으면 좋겠어요. 잠봉뵈르 + 루벤 + 감자튀김 + 코울슬로 까지.. 너무 맛있어요 ! 브런치로 최고 🤍💛,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,소금집 안국은 포장해서 바로옆 스벅에서 먹는게 꿀입니다ㅎㅎ 포장은 웨이팅도 거의 없어요!  확신의 잠봉뵈르 하나 먹어주면 점심시간 내내 기분이 좋죠^^ 바게트는 바삭 버터는 꼬소 잔뜩 들어간 잠봉은 짭짤.... 단순하지만 완벽합니다ㅎㅎ.....,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,소금집 샌드위치들 다~~ 맛있었다. 또 가고 싶다,(긍정 확률 : 0.97) 긍정
1100,소금집델리 안국,잠봉뵈르 맛있어요!!햄 얇게 많이 넣어줘서 알찼어요!!,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,"살라미. 14,000원.  오랜만에 재방문. 샌드위치는 여전히 깔끔 맛나요.",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,한낮에 브런치 즐기기 좋아요. 비싸서 취하기는 어려울거고요.,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,너무 맛있게 잘먹었어요! 소금집 잠봉은 언제 먹어도 최고....❣️,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,제가 지금까지 먹은 잠봉뵈르랑 비교가 안돼요. 진짜 외국의 맛이네요~ 다음에는 맥주랑 먹어보려구요👍,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,맛잇음,(긍정 확률 : 0.96) 긍정
1100,소금집델리 안국,"좋은 기억이 있어서 방문했는데, 기분 다 망치고 왔습니다ㅋㅋ;;; 테이블링으로 선예약 후방문 했고, 대기시간 1시간이어도 좋아하는 집이라서 대기했어요  테이블링 카톡으로 >대기0팀 매장앞에서 대기해주세요< 연락 받고 매장 앞에 갔습니다.   전에는 매장 앞에 안내해주시는 분 계셔서 대기 관리 해주셔서 그분한테 여쭤보면 됐는데, 지금은 앞에 사람 없어서 안에 들어가서 여쭤보니까  카운터직원이 “대기해달라는거지. 입장하시라고 안내받으신거 아니잖아요. 다음에는 입장하라는 메세지 받고 들어오세요” 라고 하시더라구요  입장 연락도 없었고… ㅋㅋ… 기분 참 그렇더라구요. 카운터에 문의하지 않으면 어디에 문의해야하나요?  추후에 사과해주셨어요 좀 풀렸네요",(긍정 확률 : 0.59) 긍정
1100,소금집델리 안국,맛있어요 음식도 빨리 나와요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,오이든게 더 맛남,(긍정 확률 : 0.96) 긍정
1100,소금집델리 안국,사람들이 진짜 많아요. 웨이팅 필수에 포장은 늘 가서 확인하셔야 합니다.,(긍정 확률 : 0.67) 긍정
1100,소금집델리 안국,"오픈시간보다 일찍 가서 기다렸는데 확실히 기다려서도 먹을만한 맛이에요~ 햄들도 많이 짜지 않고, 치즈랑 어우러져 좋았습니다.",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,맛있어요,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,평일 낮에 가봤어요. 웨이팅 없었고 빈 좌석 많았습니다. 잠봉뵈르만 테이크아웃했는데요 3천원 디스카운트됩니다. 잠봉햄 양 많아요. 살짝 딱딱한 바게트이고요. 버터도 많이 들어있어요.,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,햄 사기 좋아요!,(긍정 확률 : 0.95) 긍정
1100,소금집델리 안국,"와인 안주로 파스트라미, 살라미 사러 가끔 방문~  비싼게 역시 맛 있다!!",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,맛있어요,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,음!?,(부정 확률 : 0.58) 부정
1100,소금집델리 안국,외국 맛 납니다  진짜로 외국맛 남!,(긍정 확률 : 0.94) 긍정
1100,소금집델리 안국,굿,(긍정 확률 : 0.94) 긍정
1100,소금집델리 안국,👍,(긍정 확률 : 0.84) 긍정
1100,소금집델리 안국,잠봉햄이 맛있어요~포장해서 긴 웨이팅은 없었지만 근처에 간다면 방문해도 좋을 맛집이예요~,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,직원이 매우 불친절했습니다 주문하려고 맥주 2잔 먼저 말씀 드렸더니  “메인 메뉴 먼저 주문하세요” 아주 불친절한 어투로 말하시더라고요. 이 가게는 메뉴도 주문순서가 따로 있나요? 가게 나올 때도 다른 손님 나갈 때에는 인사하시던거 저희 나갈때에는 모른 척 하신건지 무시하시는건지.. 음식의 맛은 괜찮았으나 같이 방문했던 친구와 본인 둘 다 불쾌한 기분으로 나왔습니다.,(부정 확률 : 0.82) 부정
1100,소금집델리 안국,평일이라 그런가 대기 없어서 좋음,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,맛있어요,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,점심식사로 샌드위치를 먹어도 배가 든든할 정도예요. 맥주인데 과일주 같은게 샌드위치의 짭짤한 맛과 잘 어울리 맥주라니 좋아요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,"든든한 브런치로 먹기에 좋아요👍 핫 샌드위치가 먹고싶어 루벤,크로크마담 주문! 대표인 잠봉뵈르는 종종 포장으로 먹어봤는데 잠봉뵈르는 무엇과 먹어도 어울리는 맛이라면 크로크마담은 시원한 맥주가 생각나는 맛입니다ㅋ 근데 막 우와...할 이런 맛집은 아니구요 안국 지나갈때 종종 들릴집이긴 합니다 하지만 대기시간이 점심지나도 꽤나 길어서 😭 저는 걍 테이크아웃 해야겠어요! 확실히 이곳은 잠봉뵈르가 더 맛있긴해요 무조건 잠봉뵈르 추천!!🥓🧀",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,"웨이팅 할만해요.. 왜냐면 JMT.. 콜드 샌드위치, 핫 샌드위치 모두 먹어봤는데 확실히 따듯한게 맛있었어요. 샌드위치는 기본으로 감자 or 코울슬로 구성이에요! 갠적으로 감자보다 코울슬로가 더 맛있었어요 😉",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,맛있어용. 분위가 좋아요~~ 웨이팅은 좀 있는 편이에요. 루벤이 맛있었어요!!,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,"되도록 가게에 도움이 되는 리뷰를 남기려 노력하는 편인데 직원의 태도에 토요일 낮부터 기분이 언짢아져서 리뷰 남깁니다.  주문 당시 메뉴판에는 없었지만 혹시나 하는 마음에 ""여기 혹시 콜라 말고 제로콜라는 없나요?""라고 여쭤봤는데, ""메뉴판에 제로콜라라고 적혀있나요? 없죠? 메뉴판에 없으면 없는거에요~""라고 하시더군요. 마치 제가 제로콜라 없는 업장에서 내놓으라고 하는 진상손님이 된 기분이었습니다. 그 말을 듣고 벙쪄서 제가 너무 예민한건가 싶어서 같이 갔던 일행들에게 물어보니 듣고있던 본인들도 당황했다하네요. 없으면 없다고 말씀 해주시면 될걸 비아냥거리듯 말씀하셔서 기분 정말 상했고, 이 부분은 직원의 태도에 개선이 필요해보여 리뷰 남깁니다.",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,웨이팅때문에 잠봉뵈르만 테이크아웃했는데 너무 맛있어요 ㅜㅜ,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,버터맛이👍👍 감자도 맛있고,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,사람이 많았어요! 평일이지만 웨이팅했습니다,(긍정 확률 : 0.97) 긍정
1100,소금집델리 안국,정말 맛있고 친절해요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,항상 잠봉프로마쥬 주문해서 포장해 와여. 잠봉이랑 버터. 치즈 오이피클등 너무 맛있어여,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,팜하우스 소시지 🤤,(긍정 확률 : 0.94) 긍정
1100,소금집델리 안국,굿,(긍정 확률 : 0.94) 긍정
1100,소금집델리 안국,너무 맛있어요^^ 역시 맛집은 맛집이네요^^,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉도 맛있었지만 루벤이 끝내주네요.  포장했을때 보다 매장에서 먹으니 꿀맛,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,"주말 웨이팅은 역시 헬이었어요ㅠㅠ 명성에 비해 맛이 엄청 특별한 건 아니었지만, 그래도 신선하고 좋아요 바게트가 바작하니 넘 맛있었어요 그렇지만!! 아무리 그래도 1.4에 샌드위치는 흠칫하게 돼요😭",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,굿,(긍정 확률 : 0.94) 긍정
1100,소금집델리 안국,줄서서먹을정도는 아니네요ㅎ,(부정 확률 : 0.73) 부정
1100,소금집델리 안국,너무너무 맛있어요 ㅠ  맛있어서 이틀 동안 2번갔어요 ㅎㅎㅋㅋㅋ 비주얼은 엄청 자극적이고 짤 것같은데 오히려 담백해요 ㅠ넘맛있어요 기본이젤맛잇더라구요❤❤,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르와 아란치니 진짜 맛있습니다. 웨이팅만 아니면 맨날 오고싶은 곳,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,직원들이 굉장히 불친절,(부정 확률 : 0.95) 부정
1100,소금집델리 안국,유명한 소금집 델리 잠봉베르 샌드위치 햄 싫어하는데 맛있게 한 끼 해결함.,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르 샌드위치 맛있습니다!,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,평일 낮 1시-2시 사이 30분 웨이팅 했어요! 맛있었네요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,스프도 맛잇구 기본 잠봉뵈르도 맛잇었어요! 비주얼보구 엄청 짤 것같았는데  너무 담백하고 부드러웠어요 ㅠ 빵이 하드해서 입천장까지지않게만 조심하세요 ㅎㅎ 너무너무 맛있엉어요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,너무 맛있어요.,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,"잠봉뵈르 맛집.,,빵 맛있고, 버터 맛있고, 잠봉 맛있고,,,기본에 충실하니 자른 소스가 팔요없다👏👏",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,굿,(긍정 확률 : 0.94) 긍정
1100,소금집델리 안국,인생 잠봉뵈르를 맛본.. 지금까지 먹은것들은 양산빵이었나봅니다 직접 잠봉을 만드는거같았는데ㅜㅜ 정말 최고의 잠봉뵈르! 다른 빵들도 다 먹어보고싶어서 꼭 다시 갈겁니다 진짜 강추강추♡,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,국내 최고의 잠봉뵈르… 감자튀김은 추천 플래터들은 비추천.,(긍정 확률 : 0.61) 긍정
1100,소금집델리 안국,안국역 필수코스,(긍정 확률 : 0.96) 긍정
1100,소금집델리 안국,4시 50분쯤 가니 대기도 없고 바로 들어갈 수 있었어요. 잠봉프로마쥬랑 루벤 샌드위치를 먹었는데 루벤 샌드위치 맛있었어요.,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,진짜 맛있어요,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,맛있어요,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,잠봉 프로마쥬 늘 맛있게 먹고있어요 피클과 치즈도 들어가서 일반 잠봉뵈르보다 좋아해요! 저녁 먹고 2차로 가서 와인이나 맥주 마시기도 좋네요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,"다소 불친절, 그러나 맛은 최상",(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,좋아요 :),(긍정 확률 : 0.97) 긍정
1100,소금집델리 안국,"아따 여도 맛집이네 맛집이여. 잠봉뵈르랑 루벤, 스프 요로코옴 먹었는데 루벤이 그냥 개츠츠츠츠츠쥐기게 맛있고 스프는 좀 먹다보면 물리는 느낌이 나뿌지만 샌드위치 찍어묵으믄 또 다른 매력이 나뻐립니데이. 사이드는 콘슬로우보다는 감튀가 훨씬 맛있어가꼬 다음에 갈때는 감튀만 할 것 같네예 주말에 현장 웨이팅 했는데 앞에 13팀인가 있었는데 거의 1시간 반 기다렸습니데이. 포장은 후딱 되어뻐리는데 먹고 가는거는 오픈히간 때여가꼬 그런지오래걸리니 오픈 쯤에는 웨이팅 10번째 뒤에는 북촌한옥마을 가서 싸악 둘러보고 사진 한 방 찍고 오믄 딱 될 것 같습니데이~",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,다정했으면 좋겠어요! 맛은 잠봉뵈르가 맛있네요!,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르 최고맛집,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉 인정 맛있어요! 적은 재료로 최상의 맛을 낸다!!👍🏻👍🏻 저는 피클이 싫어서 잠봉이 좋았어요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,루벤 추천!! 대기줄이 많아 항상 포장하는데 넘 맛나요.,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,굿,(긍정 확률 : 0.94) 긍정
1100,소금집델리 안국,잠봉 참 맛있네요!!! 키피보다는 와인 마시는 사람이 많아요!!!,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,맛있어요,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,앞집 베이글 대기하다가 시간 보내려 점심 먹은 직후에 들어 가서 먹었는데도 잠봉뵈르랑 맥주 넘 맛있네요. 혼자서라도 가고 싶네요.,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,맛있어요,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,굿,(긍정 확률 : 0.94) 긍정
1100,소금집델리 안국,"잠봉뵈르가 3,000 이나 올라서 슬프지만 맛있어요",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,"사실 런던베이글뮤지엄 웨이팅 달아놓고 점심은 소금집델리에서 해결할 계획이었습니다. 평일 11시20분에 도착하니 제 자리 1자리 남았군요! 웨이팅이 없어서 초큼 당황했지만 이내 30분이 되자 하나둘 사람들이 밖에 기다리기 시작했습니다. 직장인들의 점심시간이 시작되면 웨이팅이 시작되는군요  시킨 것 잠봉뵈르 샌드위치 11000원 (매장에서 먹고가면 감튀랑 코우슬로 중에 꼭 골라야함 +3000원 추가) 그래서 총 14000원  매장에 물 있어서 음료 대신 물 먹었습니다. 한국 짱!  선불, 자리에 앉으면 가져다줍니다. 음 엄 그래요! 유명해서 먹으러 왔습니다. 생각보다 햄이 짜지 않는다는 것과 바게트가 질기지 않는 것이 좋았어요. 버터가 맛있다고 하더니 정말 그렇네요! 하지만 여기까지!",(긍정 확률 : 0.97) 긍정
1100,소금집델리 안국,한번은 꼭 먹어봐야하는 맛집! 먹은 메뉴 다 맛있었고 사이드도 맛있었다!,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,굿,(긍정 확률 : 0.94) 긍정
1100,소금집델리 안국,😀,(긍정 확률 : 0.84) 긍정
1100,소금집델리 안국,😀,(긍정 확률 : 0.84) 긍정
1100,소금집델리 안국,너무너무 맛있어요... 다른 곳에서도 잠봉뵈르 먹어봤는데 여기가 젤 맛있는 거 같아요 샌드위치 두종류 중엔 잠봉뵈르가 더 취향이었어요! 둘 다 맛있습니당 ㅎ.ㅎ,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,맛있어요,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,맛있는 잠봉뵈르 🥰,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,잠봉뵈르 바게트가 너무 맛있네요!!! 루벤 샌드위치는 좀 많이 기름집니다! 참고하세용,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,너무 맛있는 파스트라미 까먹었어요.,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,"소금집델리! 두번째 방문이고, 기본 잠봉뵈르 하나랑 바로 밑에 잠봉뵈르에 피클이랑 소스 약간 추가되는 잠봉 프로마쥬와 토마토수프까지 먹었습니다!  일단 원조집이라고 무방할 만큼 빵이랑 이즈니버터 잠봉뵈르가 조화로워서 맛있게 잘먹었구요! 각각 하나씩 다른류 시켜서 친구랑 나눠먹어도 괜찮습니다. 하나 다먹으면 물릴수도 있으니.. ㅋㅋㅋ  다른 집보다 확실한건 재료들이 튀는 구석이 없어요. 그래서 더 맛있게 느껴집니다. 다른데 잘못가면 잠봉뵈르가 너무 짜서 짠맛만 가득한디 ㅠ 그리고 토마토 수프 맛나요 ㅠㅠ 같이 먹는거 추천드립니당  그리고 옆에 감튀로 꼭하세요 감튀 맛집입니당",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르 포장으로 먹으면 3000원 할인. 인사동 오면 생각 나더라구요 오늘은 잠봉뵈르포르마쥬? 그것도 사 봅니다. 빵 차이래요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,"잠봉 프로마쥬와 루벤 샌드위치, 소시지 플래터 먹었어요. 루벤은 처음 먹어보는데 파스트라미가 상당히 맛있어서 나오는 길에 파스트라미 하나 사왔어요. 🥪 🥓 🥪 소시지 플래터에는 페퍼로니맛 소시지를 포함한 두 종류의 소시지와 매쉬드 포테이토, 구운 야채와 바게트가 있었어요. 맥주 안주로 딱 좋을 것 같습니다. 🍻 👍  웨이팅 정보) 주말 12시 넘어서 8번째(테이블링 앱 원격 줄서기 가능!), 30분 대기 후 입장 👣",(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,망원점에서 맛있게 먹었던 기억이 있어 안국점도 갔습니다. 앞 팀이 8개였고 1시간 정도 기다려서 들어갔습니다. 잠봉 뵈르 샌드위치가 맛있었고 대기해서 먹을만합니다. 다만 날이 추웠는데 가게 안도 추웠고 사람이 정말 많았습니다. 웬만해서는 포장해가는 게 나을 거 같아요.,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,굉장히 유럽맛,(긍정 확률 : 0.92) 긍정
1100,소금집델리 안국,맥주간단하게 먹기에도 좋아요,(긍정 확률 : 0.96) 긍정
1100,소금집델리 안국,포장하니까 5분만에 빠르게 나왔어용  잠봉뵈르 넘 맛있어요ㅠㅠ 또 먹ㅇ으러 가려구용,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,"국내 샤퀴테리의 선구자  안국이나 망원들릴때는 항상 가게되는 매장, 아직 내국인이나 유학생들에게 조차 샤퀴테리는 생소한편이지만, 스팸이라는 햄 외에도 맛있는 육가공품이 얼마나 많은지 알리는데 일조한 회사중 하나인듯 하다.  잠봉은 말할것도 없지만, 베이컨, 살라미, 론지노등 국내에서 쉽게 접하기 어려운 육가공품으로 국내에 거주중인 해외 출신들의 사랑을 많이 받고 있는 매장, 그 외에도 이 육가공품을 이용한 메뉴를 제공하는데 각각의 메뉴들의 맛이 정말 혀를 내두를정도로 맛있다.  개인적으로는 건너편의 런던베이글보다 훨씬 갈만한 가치가 있다고 생각하는 매장.  안국 혹은 망원에 방문할 일이 있다면 꼭 한번 메뉴중 하나에다가 맥주 한잔쯤은 먹어보길 추천합니다. 저녁이면 플래터에 와인 한잔",(긍정 확률 : 0.95) 긍정
1100,소금집델리 안국,잠봉뵈르가 이렇게 맛있는거였어요 짜지않고 버터 너무고소하고 빵도 맛있고 한입씩 먹기 좋아요 감자도 맛났어요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르 정말 맛있어여  그리고 여기 고기 가끔 유통기한 얼마 남지 않았을때 반값에 세일하는데 정말 싸고 맛있어여,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,햄스테이크는 살짝 간간해서 매시드포테이토랑 같이 먹으면 간이 딱 맞아요. 샌드위치도 맛있네요. 연휴 끝날에 엄청 추운 날이었어서 웨이팅 없이 먹었네요. 재방문 잘하고 가요.,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,쿠벤 배느드위치 맛이 특히 하네요,(긍정 확률 : 0.97) 긍정
1100,소금집델리 안국,여기 잠봉뵈르는 한국최고입니다👍🏻,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,맛있어요~,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,정신없이 먹어서 사진도 없네요 ㅋㅋㅋ 프로마쥬와 오리지널 잠봉뵈르 두 개 먹었는데 프로마쥬는 중간중간 씹히는 피클이 뭔가 방해하는 느낌이었어요 개인적으로 오리지널이 더 맛있어요!!,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,이제 오픈런 안 해도 여유 있네용 ㅋㅋ 역시 소금집 잠봉은 달라ㅜㅜ 넘 맛있네요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,와인 안주 사러 가기 좋아요ㅎㅎ,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,잠봉뵈르 맛집!!!,(긍정 확률 : 0.97) 긍정
1100,소금집델리 안국,언제 먹어도 맛있어요 ㅎㅎ,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,추운날 토마토스프랑 먹으니 더 맛있어요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,말해뭐해... 대존맛임,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,잠봉뵈르 맛집 인정!,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,잠봉뵈르 인정입니다👍 다음날 에프 살짝해서 먹었는데 바삭하고 안에 치즈와 햄…🧡,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,서울오면 꼭 생각나는 소금집... 테이크아웃은 주문하고 바로받을수 있어서 너무 좋아요! 오늘도 역시나 맛있었다,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,마싯어요 포장해서 집 와서 먹었어요 모르티는 소스가 좀 짰어요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,여긴 항상 맛있네요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,너무맛있어서 포장도했어요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르랑 루벤 맛있어요ㅎㅎ,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르 처돌이인대 여기 인정합니다...진짜ㅜ존맛 ㅠㅠㅠ,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,너무 맛이가좋아여,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,햄스테이크는 처음이었는데 담백하고 맛있었어요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르 맛있어요,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,주차하기 편하고 친절해요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,좀 덜 짰으면 좋겠어요,(긍정 확률 : 0.86) 긍정
1100,소금집델리 안국,잠봉만 먹다가 루벤 리뷰가 좋길래 먹어봤는데 진짜 루벤이 더 맛있어요!!,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉뵈르랑 스밈맥주 아주 잘 어울려요,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,친구가 맛있다그래서 포장해가요! 친절하셔요,(긍정 확률 : 0.98) 긍정
1100,소금집델리 안국,늘 사람많지만 포장은 빨라요!! 잠봉뵈르 느끼하지 않고 산뜻? 하면서 맛잇어요 담에 매장가서도 꼭 먹어보려구요!,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,스모크솔트 이거맛있습니다,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,여자 둘이서 먹었는데 양이 배부르진 않았어요… ㅜ 그래도 특별한음식을 맛볼수있어서 좋았습니다,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,잠봉맛집 입니다~^^,(긍정 확률 : 0.97) 긍정
1100,소금집델리 안국,^^,(긍정 확률 : 0.99) 긍정
1100,소금집델리 안국,진짜 넘 맛있음! 신년부타 낮술~ㅋ ㅑ,(긍정 확률 : 0.98) 긍정
1103,프릳츠 원서점,주문받으시는 직원분 친절하시고 카페 분위기도 좋았어요,(긍정 확률 : 0.99) 긍정
1103,프릳츠 원서점,커피 신맛강함~ 카푸치노 시켰는데 라떼나옴 평이 좋지만 전 불호...,(긍정 확률 : 0.99) 긍정
1103,프릳츠 원서점,최애,(긍정 확률 : 0.98) 긍정
1103,프릳츠 원서점,라떼 맛있어요 휘낭시에는 맛이 없네요! 너무 퍽퍽하고 건조했어요 오래된 거 같은..,(긍정 확률 : 0.99) 긍정
1103,프릳츠 원서점,매번 도원점만 방문하다가 원서점은 오랜만에 방문했어요 :) 야외자리도 금방차고 실내도 순식간에 차버려서 오픈시간에 가는게 여유로운것같아요. 크림도넛 너무 맛있었고 커피는 산미있는원두지만 맛있었어요 :) 오트라떼로 변경할수도 있어서 너무 좋았고 가격도 거품없고 딱 적당했습니다!,(긍정 확률 : 0.99) 긍정
1103,프릳츠 원서점,창덕궁걷다가 커피 생각에 갔습니다만 커피가 맛있는것도 그리 친절한것도 자리가 편안한것도 아닌지라 ~~,(긍정 확률 : 0.66) 긍정
1103,프릳츠 원서점,아이스초코는 진짜 최악입니자. 얼음양이 70프로정도라서.. 여성 지인이 두모금 빨아마셨는데 텅텅 비었어요 ㅡ,(부정 확률 : 0.96) 부정
1103,프릳츠 원서점,잘 마셨습니다 :),(긍정 확률 : 0.99) 긍정
1103,프릳츠 원서점,동생이 맛있다고 해서 갔는데 빵이 진짜 맛있어요! 커피는 쏘쏘입니다.  스콘이랑 도넛 먹었는데 도넛은 빵이 퐁신퐁신하고 스콘은 고소해요.,(긍정 확률 : 0.99) 긍정
1103,프릳츠 원서점,"도화점 갔다가 맛있어서 도장깨기 중인데 빵 종류가 별로 없어서 아쉬웠음.. 야외 자리는 짱 이쁜데 4-6월, 9-10월 정도만 좋을듯 내부 자리도 부족해서 아쉬움 ㅠ 결론은 빵 짱맛",(긍정 확률 : 0.69) 긍정
1103,프릳츠 원서점,커피도 맛있고 빵이 진짜 맛나요,(긍정 확률 : 0.99) 긍정
1103,프릳츠 원서점,굿,(긍정 확률 : 0.94) 긍정
