상가업소번호,가게명,리뷰,evaluation
1107,큰기와집,          간장게장 진~짜 맛있음. 알 실하고 살 실하고 (일년내내 같은 퀄리티인데 사장님 비법이 도대체 뭔지) 몸통이랑 다리 먹고 등딱지에 밥 비벼먹으면 내 입에 넣은게 게장인지 크림치즈인지 헷갈릴 정도로 맛이 리치하고 크리미함. 간장게장에 죽고 못 살아서 간장게장으로 유명한 맛집은 다 돌아봤는데 마포*미식당은 큰기와집에 비해서 시시하게 느껴질 정도..밑반찬 엄청 잘 나오고. 두 손에 장갑끼고 정신 없이 게장 뜯다보면 밑반찬도 장갑 낀 손으로 집어먹는 나 자신을 발견할 수 있음. 간장게장말고 다른 메뉴도 도전해 보고 싶은데 3명이서 가도 5명이서 가도 1인1간장게장으로 주문해서 기회가 없었음. 아마 다음에 가도 나와 일행은 또 간장게장을 시키겠지…        ,(긍정 확률 : 0.99) 긍정
MA010120220805274566,법원,"          머릿속에서 지워지지 않는 상호명,, 법원 앞 버번 위스키 전문 위스키 바 법원,, 일단 상호명부터 내 스타일이었던 곳인데, 여기서 인퓨징한 딸기 위스키가 진짜 너무 너무 너무~! 맛있고 내 스타일이었다. 따로 사서 가고 싶을 정도로.. 달달하고 상큼한 위스키였는데, 가볍게 온더락으로 먹기 너무 좋았다. 초콜릿 버번도 맛있었는데, 개인적으로 딸기 쪽이 더 취향이었다. 버번 위스키 종류도 굉장히 다양한데, 버번 외에도 와인, 맥주, 칵테일 등 다양한 종류의 술이 있다. 날 좋은 날 낮에 방문했더니 엄청난 채광 맛집이었고,, 기억이 너무 좋아서 다시 재방문하고 싶은 곳.         ",(긍정 확률 : 0.99) 긍정
MA010120220812392823,마칸틴,"          .한적한 골목길 한 켠 딱 지나치기 좋은 위치에 자리잡은 작은 가게. 문을 딱 열었을 때 코를 자극하는 버터 풍미가 강렬한 기억으로 자리잡은 곳! 외관부터 느낀 거지만 되게 이국적인 느낌이에요. 영어로만 이루어진 가게 마크도 그렇고 갖가지 알록달록한 찻잔 및 주전자 등 안 가봤지만 영국에 가면 볼 수 있을 것 같았어요.프렌치 버터 스콘은 하루가 지난 다음에 먹어서 다소 파삭한 느낌이 있었는데 살짝 데워 먹으니까 폭신함을 느낄 수 있어서 좋았어요. 프랑스산 버터를 사용하셨다는데 처음 가게에서 만났던 그 향이 시간이 지남에 따라 약해지는 거 같아서 사자마자 바로 먹는 게 나을 것 같아요! 그래도 은은한 버터리함은 남아있어 좋았어요.까눌레는 되게 작고 귀여운 스타일인데 제가 좋아하는 텍스쳐라 오랜만에 맘에 드는 까눌레였어요. 겉에 빠싹함과 속의 부드러운 포근함이 조화로운 식감. 뭔가 바닐라의 은은한 단맛 같은 것도 느껴졌던 것 같아서 심심하지 않았어요. 크기가 작아서 간식으로 먹기 딱 좋은 까눌레였어요!짧은 시간이라 많은 걸 느낀 건 아니지만 작은 가게 안에 친절하신 사장님의 정성이 담겨져 있는 것 같아요. 저희가 들어간 다음에 직접 문을 닫아주시기도 하고 메뉴 하나하나 설명해주시는 섬세함도 그렇고 가게 내부에 정갈하게 진열된 접시, 찻잔까지 기분 좋게 만드는 포인트들이 기억에 남네요. 다음에는 조금 더 일찍 방문해서 갓 구운 뜨끈한 스콘 포장해서 바로 맛 보고 싶네요!        ",(긍정 확률 : 0.99) 긍정
MA010120220804973191,이화돈까스,"          바로 위 오레노 라멘을 가려다 재료소진으로 못 먹게 되어 밑에 층에 있는 이화돈까스에 방문해 보았어요!가게는 넓은 편이고, 좌석 간격도 넓은 편이었어요.종류가 많아서 고민을 많이 했는데, 모듬카츠와 김치돈까스나베, 소모밀 하나 같이 시켰어요.모듬카츠에 있는 안심 돈까스는 부드러워서 하나도 질기지 않았어요! 다음에 방문한다면 안심돈까스 단품으로 ㅅ켜 먹어볼 것 같아요:-) 새우는 다소 크고 바삭해서 먹기 불편했어요. 맛은 있었습니다!ㅎ김치카츠나베도 양이 많은 편이라 배부르게 먹을 수 있었어요. 밥은 먹고 싶은 만큼 셀프로 떠다 먹을 수 있어서 좋은 것 같아요!        ",(긍정 확률 : 0.99) 긍정
MA010120220800036098,레이어드안국점,"          스콘이 정말 맛있긴 정~말 맛있었다.무엇보다 여기 스콘의 정수를 맛 보려면 아무래도 플레인을 추천한다. 아무것도 들어가지 않은 베이직한 스콘을 맛 보면 아 여기 스콘이 정말 보통이 아니구나 하고 느낄 수 있다.초코, 코코넛, 블루베리, 시나몬, 바질 등등 정말 다양한 맛을 선보이는 스콘들이 줄줄이 있고 그 외에도 레드벨벳, 당근케익 등등의 디저트류까지 눈을 현혹시킨다.내부 인테리어도 예뻐서, 오랜만에 카페에서 포장을 하려는데도 바깥까지 줄을 서야하는 웨이팅을 기다렸다.한번도 여유롭게 앉아보지 못 했지만, 매번 포장해서 갈 때마다 시간이 지나서 먹어도 변하지 않는 맛이 이 곳의 진짜 장점이다. 여기만에 딸기잼? 라즈베리잼?이 또 톡톡하도 상큼해서 아주 맛있다.시나몬이나 바질 등등 이런 특별한 맛의 스콘은 그 맛에 따라서 취향이 갈리는데 개인적으로 견과류와 시나몬이 섞인 스콘은 나한테 별로였다.버터맛이 낭낭히 느껴지는 플레인이 최고!        ",(긍정 확률 : 0.99) 긍정
MA010120220800036098,레이어드안국점,"          안국역, 레이어드스콘맛집으로 모르는 사람이 없는 곳을 드디어 ! 뒤늦게 방문해보았습니다 금요일 이른 저녁에 방문했는데 사람이 매장에 가득했구요스콘 담으면서 자연스럽게 계산줄을 서게 되더라구요계산 하는데 까지 시간이 꽤 걸리는데포장과 계산을 직원 1명이 하더라구요 케익 1조각에 8천원 헙 소리 나지만, 맛도 헙 소리 나더라구요완전 취저..b스콘도 하루 지나서 먹긴 했지만고른거 전부 맛있었어요, 역시는 역시         ",(긍정 확률 : 0.99) 긍정
1109,어니언 안국,          안국역 인근에서 운치있는 한옥 카페를 찾는다면 추천하고 싶은 곳. 저녁에 방문해도 참 예쁘다. 이 인근 한옥 카페들은 보통 서촌과 북촌 깊숙히 들어가야 있는데 어니언은 역근처에 있어서 접근성이 참 좋다. 베이커리로도 유명한 곳이지만 방문했던 날은 저녁이라 빵이 얼마 안남아있어 패스하고 음료와 디저트 아이스크림을 주문. 대체로 무난했는데 공주 밤라떼가 가장 맛있었다. 밤과 우유의 조화가 찰떡 같다. 몽블랑을 좋아하는 분이라면 맛있게 드실 수 있을 것 같은 맛.         ,(긍정 확률 : 0.99) 긍정
1109,어니언 안국,          분위기빨로 조지는 곳. 빵맛은 그닥대신 직원분들이 굉장히 착하시고 안국역에서 위치가 너무 좋다.         ,(부정 확률 : 0.96) 부정
MA010120220800895296,이태리재,"          점심때 바테이블로 방문.매장이 상당히 협소하다 - 음식은 맛있었고 한옥을 개조한 것도 외국인 고객들 데려오기 좋은데 그 점이 살짝 아쉽다.  물론 그 만의 서촌의 매력이 있겠지만서도.Atipasti는 세트로 하나씩 맛 보게 해주는 메뉴가 있는게 신선했고 좋았고, 그 중 세비체 비슷한 생선 메뉴가 진짜 맛있었다.  아란치니, 미트볼 둘 다 맛있긴 했는데 아란치니는 내 기준으로는 살짝 넘 potato heavy.  글구 이 Atipasti 테이스팅 메뉴 먹고 나면 배가 상당히 부름을 염두에 두고 order 필요.저녁에 다시 한 번 바테이블 아닌 일반테이블로 가보고 싶은 곳.        ",(긍정 확률 : 0.95) 긍정
MA010120220800895296,이태리재,          오늘의 치케띠 믹스광어 타르타르 파스타성게 어란 파스타        ,(긍정 확률 : 0.97) 긍정
MA010120220809977525,묘미,"          1. 맛  (4.5) 여름을 만끽할 수 있는 코스가 너무 좋았습니다. 뿔소라를 접시로 활용한 아뮤즈부쉬부터 상큼한 토마토&참치, 고소한 대게무침 볶은밥, 담백한 민어구이, 쌈장소스를 곁들인 한우, 옥수수와 망고 아이스크림까지! 여름여름 합니다 ㅎㅎㅎ 신기했던게 채끝등심을 미디엄으로 준비해주셨는데, 기름진 돼지고기 맛이 났어요! 거기에 소스까지 쌈장베이스다 보니 식감은 한우인데 맛은 돼지고기여서 한 입할 때마다 싱기했네요. 맛나게 잘먹었습니다.  2. 임팩트(4.5) 푸릇푸릇한 창덕궁 뷰와 매니저님의 친절한 눈웃음 3. 분위기(4.0) 사계절을 온전히 느낄 수 있는 통유리 인테리어가 개방감을 주지만서도, 실제로는 공간의 협소함이 있습니다. 그럼에도 입이 즐거운 시간을 보내기엔 더 없이 좋습니다.4. 한줄요약_ 여름의 끝자락을 묘미와 함께♡5. 재방문의사_ 계절마다 방문하고파요!        ",(긍정 확률 : 0.99) 긍정
MA010120220800002167,경춘자의라면땡기는날,          22-97라면만 파는 라면 전문점은 정말 오랜만입니다한옥 가옥을 개조하여 식당으로 쓰는데 그 구조가 예전 아주 어릴때 살았던 제기동의 그 집이 생각나게 하는군요살던집의 미니어처 같은 느낌입니다 대문의 장독대까지..메뉴를 미리 주문하고 들어가는 시스템이네요가격은 착합니다맵찔이라 짬뽕라면 덜매운맛과 해장라면을 시켰는데 와 덜매운맛이 이정도면 아주매운맛은 거의 불났다고 보시면 될것 같습니다해장라면은 순합니다 그런데 이게 묘하게 끌리는 맛이 있네요다 먹긴 했지만 국물을 다 먹을 자신은 없네요옆자리의 어린 친구들 몇분이서 매운맛에 밥까지 말아서 싹싹 비우네요 존경스럽습니다맛있습니다방문추천 90%친절도 중청결 중주차불가        ,(긍정 확률 : 0.99) 긍정
MA010120220804515854,삼청동호떡,          22-96코로나 시국 이전에 찾았던 북촌의호떡과 닭꼬치의 인기는 엄청났던걸로 기억합니다줄이 항상 어마어마 했지요이제는 두곳 다 기다림 없이 바로 주문이 가능하네요쫄깃한 식감에 바삭함이 더해진 꿀 호떡은 여전합니다다만 가격은 많이 비싸네요손님이 없어서 가격을 내리는것이 아니라 그 손해를 가격인상으로 보충했나 봅니다맛은 있지만 가격대비해서  가성비는 아주 안 좋군요방문추천 75%친절도 중청결 중주차불가        ,(긍정 확률 : 0.99) 긍정
17090044,블루보틀 삼청 한옥,"          삼청점은 처음이라! 주말 블루보틀은 또 처음이라!삼청점은 3층까지 있고 3층에서 문 열고 나가면 야외석이 있어요. 주말이라 다들 3층 계단에서 슬쩍 보고 자리 없네, 하면서 돌아가시더라구요. 서서 마셔야 하는 2층과는 달리 3층에는 좌석도 꽤 있고 가족도 나란히 앉을 수 있는 바 자리와 1인석도 있어요.안에서 먹고 간다 하니 블루보틀의 브랜드 로고가 없는 유리컵에 조금 못생기게 짜진 아이스크림을 주셔서 제 마음에 쏙 드는 사진은 못 건졌어요. 아이스크림 들어있는 커피인 놀라플로트 처음 마셔봤는데 맛있네요! 가격은 7,500원이었어요.다음에는 예약하고 와서 예쁜 디저트도 먹어보고 싶네요!        , ""          예약제로 운영되는 블루보틀 삼청점의 별도 한옥 공간큼지막한 블루보틀 삼청점 옆으로 난 좁은 골목길을 따라 들어가면 위치하고 있는 한옥으로, 프라이빗한 분위기가 매력적인 공간이다각기 다른 모양의 총 네 테이블로 구성되어 있고, 이용 시간은 1시간 30분씩이다단품 메뉴는 따로 없고, 음료 x 디저트 페어링 코스 한 가지 준비되어 있어 원하는 자리에 착석하면 서버분이 알아서 준비해서 가져다주신다페어링은 음료 3종에 그와 어울리는 디저트 4종이 나오는 구성으로, 음료는 청량한 #홉소다, 종이 필터 대신 융으로 내린 #넬드립블렌드커피, 블루보틀의 시그니처 NOLA 커피 베이스의 #레몬크림놀라 순으로 나온다참고?나는 이날 한과 페어링으로 주문했는데 방문한 달(22.05) 기준으로 한과는 종료된다고 한다;; 어쩌다 보니 마지막으로 한과 페어링을 맛보게 된 케이스한옥과 어울린다 생각했는데 괜히 아쉽다이젠 페이스트리 페어링으로만 선택 가능하다는데 메종엠오 거라 해서 그것도 맛있을 거 같긴 해서 시간이 된다면 한 번 또 재방문해 보고 싶다by #류흥로그        "",           여기 진짜 너무 좋았는데 실제만큼 사진은 예뿌게 잘 못찍었어유ㅠㅠ 여기는 예약제라서 미리 예약해서 갔구요 처음 생겼을 때보다 예약이 조금 수월해진 거 같았어요. 한번에 네팀 정도 받는거 같았고 자리마다 다 여유공간이 많아서 개방된 공간인데도 프라이빗하다는 느낌을 받았어요. 디저트랑 음료 하나하나 설명해주시는데 대부분 새로운 맛이라서 너무 좋았구요, 페어링해주신 음료랑 디저트를 같이 먹으면 그 맛이 더 극대화되는 거 같아서 너무 신기하고 좋았어요. 한시간 반인가 있을 수 있었는데 생각보다 시간이 빨리 지나가서 아쉬웠어요. 저는 엄마랑 같이 갔는데 이렇게 딸이랑 엄마랑 같이 방문하는 경우가 많다고 하더라구요. 그리고 나중에 나가기 전에 돌벽에 새겨져 있는 블루보틀 문양이랑 같이 사진찍고 나가면 기념도 되고 좋아용        ",(긍정 확률 : 0.99) 긍정
1111,부빙,"          가회점은 처음이에요. 여름에 부지런히 가서 초당옥수수빙수 먹고 왔오요 야호! 딸기빙수 1인 :딸기가 아주 맛있어요.진짜 딸기를 갈아 만든 맛이고 매우 부드러워요. 옛날에 엄마가 갈아준 딸기와 98% 일치했네요. 그러니까 시럽이나 합성착향료가 전혀 들어가지 않은 정직하고 착하고 건강한 맛.끽해봐야 설탕 좀 넣고 갈았겠지 싶은 맛이었어요. 난 딸기 은근히, 의외로 안 좋아하는 편인데 맛있게 잘 먹었다!! 초당옥수수빙수 1인 (18,000원):초당옥수수빙수 또한 초당옥수수를 우유나 뭐 그런거 쪼금 넣고 간 것 같아요. 정말 초당옥수수 간 맛이더라고요. 옥수수향 아니고 그냥 리얼 초당옥수수맛! 빙수 안에도 꼬들꼬들 말랑한 옥수수알갱이들이 들어가있었어요. 달달하게 절여진? 꾸덕한 옥수수 알갱이들 식감이 좋아서 더 맛있게 먹었습니다.아메리카노 한 잔 5,000원 ㅎㅎ..........................잔 위에 빙수 얼음처럼 얼음을 갈아줘서 이쁘긴 한데맛이 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ        ",(긍정 확률 : 0.99) 긍정
1111,부빙,          으엥 쏘 큩 네잎클로버!!! <행운이 쑥쑥>이라는 차마 외면 못할 깜찍한 이름의 빙수를 하나 고르고 떠나가는 여름의 마지막을 붙잡아 보겠다고 <초당옥수수 빙수> 하나를 붙였다.쑥빙수에는 달달한 팥빙수 팥이 아래 깔려있어 쑥떡 좋아하는 당케쉔은 그저 행복하였다. 후추 뿌려 먹는 초당옥수수는 이걸로 세 번째라 일행에게 양보하고 쑥빙수만 들입다 팠더랬다.어제는 처서였다. 이제 완연한 가을이 옴과 함께 초당 옥수수의 기세는 물러가고 내가 1년을 기다려 온 부빙의 최애 빙수인 할로윈 빙수가 등장할 차례. 구황작물을 사랑하는 사람이라면 자색고구마와 단호박 빙수가 반씩 섞인 부빙의 할로윈 빙수에 많관부.        ,(긍정 확률 : 0.99) 긍정
1111,부빙,"          여름에 부빙 못 참지. 빙수맛집 은 부빙 미만잡! 개인적으로 부빙은 구황작물을 최고로 잘하고 과일도 준수하다. 신메뉴로 체리자두빙수가 출시되었던데 끈적할까봐 살구로 도전.체리자두 해 볼 걸^_^초당옥수수 빙수는 명불허전★☆최고 존엄은 할로윈빙수라고 생각하지만 여름의 초당옥수수 (무려 후추를 뿌려 먹음) 가 부빙의 구황작물빙수란 이런 것임을 미리 알게 해 준다.부암본점과 가회점 (북촌점) 간 다른 메뉴를 즐겨보는 것도 재미다. 개인적으로는 부암본점 너무멀어서 가회점만 즐겨 찾는데, 인스타 팔로우하다보면 부암점 한정메뉴 중에 궁금한 게 느무많아... 마음이 아프다. 몸이 게을러서.        ",(긍정 확률 : 0.99) 긍정
1111,부빙,"          - 13시 오픈이고, 12시 50분쯤 도착했는데 줄이 꽤 길더라구요. 그래도 매장이 커서 생각보다 많이 들어갔고, 조금 아쉽지만 앞에서 입장이 끝나서 ㅎㅎ 대기번호 1번을 받았습니다. 오픈하고는 20분정도 기다렸어요. 빙수라 회전율이 좋다보니 20분 정도면 한 테이블이 일어나시더라구요.- 1인 1빙수에, 초당옥수수빙수는 작년엔 15천원, 올해는 무려 18천원이더라구요... 무시무시한 가격 ㅠㅠ 일단 이번이 첫 방문이라 제일 기본인 팥빙수와 행운쑥쑥 쑥빙수를 시켰어요.- 팥빙수는 위에 인절미가루를 뿌려줍니다. 맛있는 밀크빙수... 그 옛날 밀탑을 처음 먹었을때의 감동 ㅋㅋㅠㅠ 부드러운 우유얼음이 너무 맛있어요 직접 쑨 팥도 많이 달지 않아 좋았구요.- 행운쑥쑥빙수는 정말 네잎클로버를 올려줍니다!! 신기해요!!! 정말 찐한 쑥가루+얼음에 팥, 그리고 위에 올라간 생크림이 너무 잘 어울려요 팥빙수먹고도 맛있어했는데 쑥빙수는 더 맛있음... 왜 다들 기다리는지 알겠더라구요 올해 첫 빙수였는데, 맛있는 부빙으로 시작해서 좋네요!- 다만 같이 주는 떡은 좀 얼어서 딱딱해서 아쉬웠고, 그릇이 먹기 불편해요 산더미처럼 쌓아주시는데 먹다보면 무너져서... 조심조심 먹어야 합니다- 부암동보다 접근성이 좋아져서 근처 갈 때마다 생각날 것 같아요. 다음에는 과일류가 들어간 빙수를 먹으러 가야겠어요.        ",(긍정 확률 : 0.98) 긍정
MA010120220800038802,하프커피 안국,          커피 존맛집 하프커피 ?? 버터 크림 커피 - 달달구리한게 바로 혈관에 당과 카페인이 같이 꽂히는 맛. 직장인이라면 먹어줘야하는게 인지상정아닌가요? 싶은 그런 커피맛이었습니다. 너무 달지 않고 굳 아이스아메리카노 - 상콤한 맛. 얼죽아 + 단 커피 안 좋아하는 나는 아아를 시켰고 상큼한 맛으로 즐겁게 마심..! 윗층엔 편한자리도 좀 있는 것 같던데 아랫층이 좀 더 바이브가 좋았달까요 하하하 작은 골목에 있는 귀여운 카페         ,(긍정 확률 : 0.90) 긍정
MA010120220800038802,하프커피 안국,          고속터미널에서 처음 먹었던 하프커피 충격은..안국점에도 생겼다고 해서 방문했는데 매장이 굉장히 작아서 오래 머물기는 힘든 것 같다 ㅜㅜ 회전율을 위한 하프커피 전략인가.. 워낙 커피가 맛있어서 금방 먹으니까… 후다닥 일어나기 가능ㅎㅎ        ,(긍정 확률 : 0.85) 긍정
MA010120220806666078,회화나무,          멋진 궁뷰를 볼 수 있는 카페. 나이 지긋한 어르신들께서 운영하는 곳이라 사실 소품이나 내부 인테리어는 예스럽고 조금 촌스럽지만 뷰가 다했다..! 뷰값이 들어있어서 그런가 가격은 좀 비싼편.. 어지간하면 다 7천원이다. 홍차를 주문했더니 예쁜 티팟과 함께 쿠키 하나와 차에 대한 설명카드가 제공되었다.주문은 기문홍차. 맛있었지만 일전에 정말 화사하고 우아한 기문을 맛본적이 있는터라 향의 풍부함이 조금 아쉬웠다. 오히려 짝궁이 주문한 기문홍차+우롱차 블렌딩의 러시아 카라반이 구수하면서도 향긋해서 보다 좋았다. 그나저나 레이디/젠틀맨으로 다기 세트 맞춰 주신 것보고 조금 감명받음. 사장님 센스 멋져요.조금 예스런 느낌의 카페이다보니 손님들 평균 연령이 높은 편이고 내부도 모던하고 멋진 것과는 다소 거리가 있다. 게다가 가격도 좀 비싸니 사실 선뜻 추천하기가 애매한 느낌.. 그치만 여긴 왠지 이런 구닥다리 같은 분위기가 매력인 것 같다. 멋진 궁뷰와 함께 느긋한 분위기를 만끽하고 싶다면 추천!        ,(긍정 확률 : 0.96) 긍정
MA010120220805435729,몽중헌 안국점,          평일 점심에 예약없이 가서 20분 정도 대기하고 갔어요서버분이 친절하셨고 매장 분위기는 무난했어요가족들이랑 방문하기 좋은 분위기인지 가족단위 아니면 어른들 모시고 오는 분위기였어요 소룡포는 육수맛이 진한데 피가 두꺼워서 아쉬웠거 하교랑 소메는 새우가 크게 씹혀서 좋았지만 특별한 점은 없었어요 순위는 하교>소메>소룡포 순칠리중새우는 마트 푸드코트 칠리새우 따뜻한 느낌이라 좋은새우써서 이 가격인 건 알겠는데 그렇다면 굳이 안 먹겠다 싶은 맛이였고 짬뽕은 위에 올라간 전복관자새우 중 아무것도 맛이 나는게 없었어요 식감도 물컹하고 짬뽕 자체의 맛도 연했어요 그냥 빨간국수인가 싶은 맛 후식으로 나온 감귤요거트는 건강한맛였는데 맛없는 밍밍귤맛이였어요 메뉴선정 실패였을지 모르지만 재방문 의사는 없습니다        ,(긍정 확률 : 0.99) 긍정
MA010120220805435729,몽중헌 안국점,          만두 사랑 엄마 따라 감하가우 짱맛!탕수육은 소스가 부족했음....그냥 그랬음잡탕밥 맛있었음다음엔 탕수육 말고 다른 거 먹을듯        ,(긍정 확률 : 0.98) 긍정
MA010120220811823342,땡스오트 안국,"          요거트 한 스푼, 갬성 두 스푼그릭 요거트를 굉장히 좋아하는지라 예전부터 방문해보고 싶었던 곳이다. 가보니 건물 전체를 사용하고 공간이 굉장히 넉넉했다. 전반적으로 어두운 우드톤 분위기.피그타치오(7.9)를 주문했다. 피스타치오+무화과 조합이라 이름이 그렇게 붙은 듯 하다. 무화과도 넉넉히 들어가고 그래놀라도 바삭하니 맛있었다. 괜찮다를 남긴 건 안에 안 볼래도 부엌의 직원분이 노마스크 상태로 웃고 떠드시는게 계속 보여서 어쩔수 없었다. 이때부터 약간 감성이 갬성으로 느껴졌달까,,,,,,,        ",(부정 확률 : 0.96) 부정
MA010120220809894482,북촌도담,          밖에서 먹는 김치찜 기대 별로 안됐는데도담의 김치찜은 꽤나 맛있었습니다밥으로 먹으려고 들어갔는데 다들 한잔씩 하는거 보고 못참고 밤막걸리까지 먹었어요.밥집이라기보단 술집같은 느낌.다른 안주까지 먹어보고 싶긴해요좀 저녁 이른시간에 갔는데 웨이팅....ㅠㅠ;;        ,(긍정 확률 : 0.99) 긍정
MA010120220809894482,북촌도담,"          콜키지프리 가능한 한식 주점! 종로 쪽으로 만날 위치를 정하고 콜키지프리 가능한 주점을 찾았는데 북촌도담 그리고 종각에 위치한 종로도담이 나오더라고요! 너무 다행이었어요. 콜키지는 와인 1병까지 가능합니다 :)메뉴는 넷이서 매운돼지갈비찜, 대파전, 보쌈 시켰어요. 저희가 시킨 메뉴는 일단 다 괜찮았어요! 매운돼지갈비찜은 안에 당면도 들어있어서 면, 고기, 야채 다 먹을 수 있고 정말 약간 매콤해서 밥이나 면 비벼 먹고 싶더라고요.대파전은.. 정말 송송 썰어진 대파가 큼직하게 들어가있으니까 파 골라먹는 재미가 있는 것 같아요. 와인이랑도 잘 어울려서 정말 잘 먹었어요.그리고 마지막으로 좀 부족해서 주문한 보쌈까지도! 보쌈의 육질이 수분 머금은 촉촉함까지는 아니었어도 이 정도면 충분히 괜찮다고 할 수 있는 맛이었어요. 배부르게 잘 먹었고 직원분들도 친절하셔서 먹는 동안도 기분이 좋았네요. 콜키지프리여서 와인을 가져갔지만 옆 테이블이나 후기 보면 막걸리도 많이 드시더라구요. 안국에서 술약속 있는 분들 추천드립니다ㅎㅎ (날벌레가 좀 날아다니긴 해요)        ",(긍정 확률 : 0.99) 긍정
MA010120220800034358,지유가오카핫초메 삼청점,          삼청동에서 조용한 카페를 찾을 때 방문하는 곳~! 케이크가 진짜 맛있는 곳이어서 케이크를 강력 추천함! 특히 여름에만 먹을 수 있는 망고빙수는 이 때 아니면 못먹어서 이거 먹으러 일부러 가는 곳 ㅎ        ,(긍정 확률 : 0.99) 긍정
MA010120220808277059,마음을담아내면,          연어 아보카도 샐러드연어가 놀랍도록 적다        ,(긍정 확률 : 0.96) 긍정
MA010120220804316138,커피방앗간,"          #내돈내산 #내돈내먹 드디어 가봤네요 ( 묵은지 업뎃 ) 여기 참 느낌있는 곳입니다 규모는 작지만 분위기 아늑하고 커피도 괜찮았어요 ^^ 2022/06/15 (수) 1회차, 2인 주문 메뉴 Hot 아메리카노 5.0 Hot 카페라떼 6.0 총합계금액 11,000원 #권꽁치 #꽁치필름 #경복궁카페 #북촌한옥마을카페 #북촌카페 #커피방앗간 #빈티지한옥카페         ",(긍정 확률 : 0.99) 긍정
1114,플롭 안국,"          안국 | 플롭- 고구마튀김, 콘치즈닭갈비, 옐로우쉬림프, 갈릭바질, 베이컨매쉬드포테이토피자맛있다와 괜찮다 사이.. 토핑은 맛있었는데 양도 많이 적고 피자 도우는 별로 ㅠ 미리 테이블링까지 해뒀는데도 1시간 이상 기다렸어요! 고구마튀김은 담백해서 맛탕에 가까운 맛! 8500원이었는데 양 진짜 적네요 ...피자는 독특한데 맛있어보이는 맛들이 너무 많았어요 ㅎㅎ 근데 의외로 가장 베이직한 베이컨매쉬드포테이토피자가 젤 맛있었어요! 콘치즈닭갈비맛도 맛있었고 옐로우쉬림프는 무난. 가장 기대한 갈릭바질은 차게 식어있어서 맛을 제대로 느낄수없었어요 ㅠ        ",(긍정 확률 : 0.99) 긍정
1114,플롭 안국,          맛있었습니다!!다만 웨이팅이 정말 길었어서ㅜㅜ오픈 시간 전부터 가서 기달렸습니다.피자같은 경우는 도우가 그렇게까지 두껍지 않아 토핑 맛이 잘 느껴졌습니다. 소스도 무난무난. 약간 짜다고 느낄 수도 있을 것 같습니다.양도 적당히 많고 그냥 무난무난하게 가기 좋은 곳 같습니다.사이드는 양이 좀 적어서..좀 비추입니다        ,(긍정 확률 : 0.99) 긍정
MA010120220800034405,계동피자,"          북촌 걷다가 예쁜 피잣집 보여서 들어감이쪽 골목으로는 주차 불가능합니다 엄청 좁아요안국역 2번출구에서 걸어서 10분 거리피자는 괜찮았어요 스파게티는 다른 분들 말대로살짝 겉돌긴 하는데 그래도 못먹을 정도는 아니었어요저는 꽤 좋았습니다 아이들 데리고 많이 오시던데요        , ""          총점 ●◐○○○ (3~4/10)재방문 의사 없음. 별로에 가까운 괜찮다를 줄까 하다가 나는 다시 갈 생각도 없는데 괜찮다고 하는 것도 웃긴것 같아서 별로 누름.내가 요즘 피자 맛에 까다로와 진걸까. 파스타는 그저 그렇지만 피자는 괜찮은 편이다 라는 말을 듣고 갔는데 마르게리따는....뭐랄까 성의 없는 느낌이 강했다. 그래도 이건 좋았어하는 부분도 떠오르지 않구....파스타는 음. 별로였다. 전반적으로 음식이 다 성의없이 대충만든 느낌이라 그랬였던 것 같다. 버섯은 그냥 표고버섯을 쓴 것 같은데 크림소스랑 완전 따로 놀고 크림맛도 그냥....심심하고 대충대충 만든 느낌 :(아쉬웠다        "",           조용하고 한적한 곳을 좋아해서 금욜 저녁에 찾아갔어용! 테이블은 4인석 5개정도랑 2인석 2개였나 그랬구요.기다리진 않았는데 매장은 손님들로 꽉 차있었어요.풍기피자(15000)랑 봉골레(10000)시켰어요.풍기는 크림소스베이스에 버섯이랑 베이컨 등등 들어갔는데 부드럽고 도우가 꼭 쫄깃한 떡 먹는 것 같았어요ㅎㅎ찍어먹는 달콤한 하얀 소스도 맛있었어요!근데 봉골레는 실패ㅠㅠㅠㅠ봉골레 맛이 없어요.. 밀가루 맛이 많이 나고 특유의 감칠맛은 잘 안느껴지는..피자 드시러 갈거면 괜찮을 것 같아요!         ",(부정 확률 : 0.92) 부정
MA010120220814042518,핑크래빗가든,"          궁금했던 곳인데 드디어 첫방문!! 일단 가게가 너무 예뻐요 매장 전체가 포토존; 샐러드 재료도 신선하고 프레즐도 쫀득하니 맛남 메뉴별로 맛보러 또 갈 예정입니다 >_< bbb 2022/08/16 (화) 1회차, 2인 주문 메뉴 쉬림프타코샐러드 12.8 ( 발사믹, 바질페스토 ) 카야코코넛프레첼 4.2 메이플시나몬크림치즈딥 1.8 클램차우더 soup 4.8 핑크아르기닌에이드 4.8 제로콜라 2.5 총합계금액 ￦30,900 #협찬 #꽁치필름 #꽁치그라피 #권꽁치 #북촌한옥마을샐러드   #계동맛집 #안국역샐러드맛집 #핑크래빗가든 #북촌맛집          ",(긍정 확률 : 0.99) 긍정
