상가업소번호,가게명,리뷰,evaluation
MA0101202212A0020676,갓잇 안국점,음식 맛있어요!,(긍정 확률 : 0.98) 긍정
MA0101202212A0020676,갓잇 안국점,ㅈㅇㅇ.,(긍정 확률 : 0.99) 긍정
MA0101202212A0020676,갓잇 안국점,토요일 점심에 가서 1시간 조금 넘게 기다려 음식을 먹었어요. 대기등록하고 북촌 한바퀴 돌고 와서 식사했는데 맛있게 잘먹었어요.,(긍정 확률 : 0.99) 긍정
MA0101202212A0020676,갓잇 안국점,비세트 주문 왕 맛남 또띠아 고수 등 추가하는건 돈을 안 받으시네요! 대기 1시간 넘게 했는데 테이블링 예약 걸고 북촌한옥마을 한바퀴 돌고 오니 딱!,(긍정 확률 : 0.99) 긍정
MA0101202212A0020676,갓잇 안국점,먹기는 힘들었지만 타코가 젤 맛있었어요,(긍정 확률 : 0.99) 긍정
MA0101202212A0020676,갓잇 안국점,맛나용~~~~ㅋ,(긍정 확률 : 0.94) 긍정
1101,개성철렵 & 루프탑 나위,잘 접하지 못했던 개성음식을 접해서 좋았습니다. 사장님 자부심이 대단하시고 음식하나하나 설명을 듣고 먹으니 좋은 재료와 정성에 건강해지는 느낌입니다. 고수무침과 전도 독특했고 고추장대신 고추가루가 들어가는 비빔밥도 강추입니다. 온갖 육고기와 진한 육수의 철렵도 보양식으로 최고네요. 퀄리티나 서비스는 오성급인데 합리적인 가격까지! 재방문 의사 100% 귀한 손님 모시기에도 좋아요. 센스있다는 칭찬받으실겁니다.,(긍정 확률 : 0.99) 긍정
1101,개성철렵 & 루프탑 나위,음식도 맛있고 친절해서 좋았습니다 다음에 또 갈듯합니다,(긍정 확률 : 0.99) 긍정
1101,개성철렵 & 루프탑 나위,"엄청난 곳입니다. 귀한 분들과 함께 오기도, 친근한 분들과 오기에도 너무 좋습니다.",(긍정 확률 : 0.99) 긍정
1101,개성철렵 & 루프탑 나위,너무 더운 날씨에 콩국수를 먹으러 우연히 방문했는데 너무 맛있어서 두번째로 방문했습니다. 콩국수 너무 맛있어서 자꾸 생각나네요~!,(긍정 확률 : 0.98) 긍정
1102,고메오드,개인적으로 좋아하는 분위기의 레스토랑. 음식 맛은 괜찮지만 양이 많지 않다. 째즈풍의 음악이 흘러나오는데 매우 마음에 든다. 뉴욕의 작고 힙한 식당에 온듯한 착각을 불러일으키는 곳.  다음번엔 남자친구와 와야할 것 같은 곳.,(긍정 확률 : 0.99) 긍정
1102,고메오드,"항상 맛있어서 매번 기분좋게 찾아갔는데,, 결혼기념일로 또 예약해서 설레는 마음으로 갔다가 기분을 망치고 집에 돌아왔어요 ㅠㅠ,, 처음으로 바 쪽에 앉았는데 스피커가 직빵으로 앞에 있어서 너무 신경쓰일 정도로 음악소리가 컸어요ㅠㅠ 주방 소음이 커서 음악소리가 커야한다고 하시는데 차라리 주방소리가 더 설렐것 같아요.. 바 자리 앉으실 분들은 참고해주세요 예약하실때도 원하시는 자리를 딱 지정해서 하지 않으면 불편한 자리밖에 안남아요.. 직원한분은 음식설명 필요하신가요? 라고 물어보셔서 아니라고는 했는데 개인적으로는 그런 질문 없이 설명해주셔도 좋을 것 같아요!",(긍정 확률 : 0.99) 긍정
1102,고메오드,메뉴 다 맛있어요!!! 기념일에 가기 좋아요,(긍정 확률 : 0.99) 긍정
1102,고메오드,맛있게 잘 먹고 갑니다ㅎㅎ 와인 추천해주셔서 좋았어요.,(긍정 확률 : 0.99) 긍정
1105,델픽,흑임자 타르트 최고 ㅎㅎ,(긍정 확률 : 0.99) 긍정
1105,델픽,좋아요,(긍정 확률 : 0.95) 긍정
1105,델픽,말차 라떼 정말 맛있어요!! 지난번에 왔을때 밀크티 먹었는데 밀크티도 맛있었지만 말차라떼 완전 강추합니다!! 젤라또랑 테린느도 너무 달지 않고 담백하고 맛있었어요 ^^직원분들도 친절하시고 서비스도 좋아서 북촌 갈때마다 꼭 방문합니다!,(긍정 확률 : 0.99) 긍정
1105,델픽,분위기 좋아용. 가격은 쫌 있지만 한 번 쯤 가보시길 추천,(긍정 확률 : 0.99) 긍정
1105,델픽,밀크티 맛있었어요,(긍정 확률 : 0.99) 긍정
1105,델픽,고즈넉하니좋아요,(긍정 확률 : 0.99) 긍정
1105,델픽,굿굿,(긍정 확률 : 0.94) 긍정
1105,델픽,너무이쁘고 차도 맛났습니다!!,(긍정 확률 : 0.98) 긍정
1105,델픽,분위기도 좋고 차도 좋고,(긍정 확률 : 0.99) 긍정
1105,델픽,보통 맛은 아니에요~,(긍정 확률 : 0.53) 긍정
1105,델픽,차 향도 좋고 깔끔하고 좋았습니다 분위기도 차분해서 좋아요,(긍정 확률 : 0.99) 긍정
1105,델픽,"보이차가 언제 생산된 것인지 여쭈었는데, 유통기한만 말씀해주시고…  우전 녹차는 올해 것인지 여쭈었는데, 햇차는 아니라고만 하시고, 작년 것인지 재작년 것인지… 답을 안주셔서, 서로 민망해질까봐 그 뒤론 조용히 마셨어요.  잔은 설거지가 안된건지 레몬향이 나고ㅠ 그릇은 사진 보시다시피 깨져서 두군데나 깨져나오고…  점원분들께 상품 문의드렸는데, 숙지가 안되셨는지 가격이나 수량 파악하시는데 한참이 걸려서 매우 당황스러웠어요…  열심히 일하시고 친절히 일하시는 것은 맞지만, 기본적인 응대나 차와 제품에 대한 숙지가 미흡하신 것 같아서 조심히 글 남깁니다.",(부정 확률 : 0.87) 부정
1105,델픽,좋와요,(긍정 확률 : 0.97) 긍정
1105,델픽,차에 대해 완전 문외한이었는데 이번에 델픽을 방문해서 처음 경험 해본 케이티 디드 아주 좋았습니다. 분위기 있는 곳에서 직접 내려주는 차를 마시니 몸도 마음도 편안하고 좋은 경험을 할 수 있어서 좋았습니다.,(긍정 확률 : 0.99) 긍정
1105,델픽,친절하게 설명해주셔서 편안하게 머무르다 왔습니다. 차도 맛있고 말차티라미수랑 판나코타 넘 맛있어요. 다음에 또 방문할게요.ㅎㅎ,(긍정 확률 : 0.99) 긍정
1105,델픽,분위기 조용하고 친절하셔서 너무 좋았어요ㅎ,(긍정 확률 : 0.99) 긍정
1105,델픽,정갈한 분위기는 좋습니다. 쇼룸이라 차 구매나 다구 구매를 하고 싶었는데 충분히 전시되어 있지 않아 문의에 장벽을 느꼈어요. 결국 인터넷으로 한참 혼자 알아보다 주문하고 나왔네요. 모두 바자리라서 차를 마시면서 책을 읽는다거나 뭔가 하기엔 좀 눈치가 보여요^_T,(긍정 확률 : 0.99) 긍정
1105,델픽,평일에 가서 조용히 잘있다왔어요~,(긍정 확률 : 0.99) 긍정
1105,델픽,너무 좋아요! 재방문 할게요,(긍정 확률 : 0.99) 긍정
1105,델픽,재방문할래요!,(긍정 확률 : 0.98) 긍정
1105,델픽,ㆍ,(긍정 확률 : 0.89) 긍정
1105,델픽,"솔드아웃메뉴도 설명안해주시고 다른메뉴주시더니 ,,, 시킨 디저트가 얼어서 한입만 먹고 그대로 반납했습니다 모르시는줄알고 카운터에 말씀드렸는데 얼어있는거 알고 서브해주셨더라구요 너무 아쉬워요 기대하고 들린곳이였는데 실망에 실망이...",(부정 확률 : 0.95) 부정
1105,델픽,조용하고 좋아요,(긍정 확률 : 0.99) 긍정
1105,델픽,티백 구입 시 별도의 패키징이 없습니다. 티만 엄청나게 큰 쇼핑백에 달랑 담아 주시니 선물용으로 구입하실 분은 참고하십시오,(긍정 확률 : 0.98) 긍정
1105,델픽,굿,(긍정 확률 : 0.94) 긍정
1105,델픽,공간이 넓어요,(긍정 확률 : 0.99) 긍정
1105,델픽,공간이 너무 예쁘고 바깥 한옥뷰도 좋았습니다. 디저트도 괜찮았어요. 다만 차를 대하는 스텝분의 태도나 서비스는 많이 아쉬웠습니다. 오픈 바 형태의 카페인만큼 물을 끓이고 다기를 세팅하고 데우고 차를 우리는 모습 또한 자연스럽게 고객 경험의 일부가 되는데 성의 없이 일에 찌든 듯한 모습으로 서비스하는 모습이 보기 좋지는 않았습니다. 쉼과 여유를 즐기러 간건데 오히려 불편한 기분이 들었던 것 같네요ㅠㅠ,(긍정 확률 : 0.98) 긍정
1105,델픽,혼자서 티타임 🤍,(긍정 확률 : 0.99) 긍정
1105,델픽,분위기 좋고 차도 맛있었어요 :) 밀크티 맛있다기에 마셨는데 진하지는 않았지만 산뜻하고 좋았어요,(긍정 확률 : 0.99) 긍정
1106,단상,기분내고 싶을때 오면 좋은 곳. 맛있고 친절하고 분위기가 좋다.,(긍정 확률 : 0.99) 긍정
1106,단상,친구 따라서 갔는데 음식도 맛나고 분위기도 좋구 매장 인테리어도 멋져서 너무 기분 좋았어요☺️,(긍정 확률 : 0.99) 긍정
1106,단상,늘 가서 행복하고 즐거운 시간 보내고 오는곳입니다 항상 맛있는 음식과 좋은 접대 받아서 기분이 좋네요 감사합니다,(긍정 확률 : 0.99) 긍정
1106,단상,갈비가 바싹 구워지지 않군요 ㅜ,(긍정 확률 : 0.67) 긍정
1106,단상,항상 친절하시고 음식도 정말 맛있고.. 계속 와도 최고에요👍🏼 다들 솥밥 꼭 예약해서 드세요😋,(긍정 확률 : 0.99) 긍정
1106,단상,"성게알 카펠리니 기대 이상으로 맛있고, 닭고기 리조또는 꼭 따라 해 보고 싶을 정도로 맛있었어요 ! 닭 수비드가 예술 ㅠㅠ 그치만 전체적으로 간이 세고 양이 너어어어어어어어어무 적었어요ㅠㅠ",(긍정 확률 : 0.99) 긍정
1106,단상,남자친구랑 일주년 기념으로 방문했는데 자리도 잘 배정해주시고 무엇보다도 음식이 너무 맛있었어요! 특히 문어튀김 와인 안주로 아주 좋았습니다~ 재방문 의사 💯💯💯💯입니다!,(긍정 확률 : 0.99) 긍정
1106,단상,깔끔하고 분위기 좋음,(긍정 확률 : 0.99) 긍정
1106,단상,시설도 음식도 깔끔해서 좋았습니다 ㅎㅎ 재방문 의사도 있어요,(긍정 확률 : 0.99) 긍정
1106,단상,한옥 인테리어와 흔치 않은 메뉴라서 가보게 되었는데 만족스럽게 먹고 나왔어요! 친절하신것도 좋았습니다~,(긍정 확률 : 0.99) 긍정
1106,단상,양이 너무 적었어요😢,(부정 확률 : 0.89) 부정
1106,단상,바빔밥이 맛나요,(긍정 확률 : 0.96) 긍정
1106,단상,인테리어가 멋지고 음식이 맛있어요. 문어밥 추천합니다 슴슴하고 고소한 맛 좋아하시는 분들께 추천! 다만 육회비빔밥은 야채가 신선해서 좋았는데 정작 육회가 상당히 질겼고 육회가 너무 길어서 먹기 불편했습니다..ㅠ 그리고 실감자채전 진짜맛있습니다 강추♡ 문어밥이랑 감자전 먹으러 재방문 예정입니다^^!,(긍정 확률 : 0.99) 긍정
1106,단상,굉장히 친절하세요. 조용히 시간 보내기 좋아욥 추천합니다~,(긍정 확률 : 0.99) 긍정
1106,단상,특별한 날이어서 간건 아니엇지만 덕분에 특별한 날이 되었습니다. 감사해요,(긍정 확률 : 0.99) 긍정
1106,단상,맛있어요,(긍정 확률 : 0.98) 긍정
1106,단상,깔끔하고 맛있어요! ㅎㅎ,(긍정 확률 : 0.99) 긍정
1106,단상,"안국역 근처 분위기 좋고, 흔치않은 메뉴를 맛볼 수 있는 다이닝공간",(긍정 확률 : 0.99) 긍정
1106,단상,전체적으로 간이 삼삼해요. 라갈비는 갈비찜 식감과 맛입니다.  직원의 불친절한 응대 때문에 재방문 의사 없습니다. 좋은 날에 기분만 상했네요.,(긍정 확률 : 0.98) 긍정
1106,단상,"-메뉴; 라갈비정식, 육회비빔밥, 문어구이밥(?) -맛: 간이 싱거워서 집밥 같음, 메인 요리보다 반찬이 더 맛있음 -서비스 : 일행 다 도착할 때까지 웨이팅 작성 못함 : 웨이팅석이 없어서 좁은 길에서 기다려야함 : 테이블 청소는 다 됐는데 식기가 없다고 해서 밖에서 더 기다림  : 남자 직원이 불친절하고, 저 가격에 먹을 만한 음식은 아닌 것 같아서 다신 안 갈 것 같네요 ☑️재방문의사 없음",(긍정 확률 : 0.98) 긍정
1106,단상,"직원분 너무 친절하시구, 맛이 세지않고 좋았어요!",(긍정 확률 : 0.99) 긍정
1106,단상,맛나요,(긍정 확률 : 0.94) 긍정
1106,단상,특별한날 좋아요,(긍정 확률 : 0.98) 긍정
1106,단상,만족  - 인테리어 이쁨  - 식기류 이쁨  - 플레이팅 이쁨  - 요리 하나하나 서브시 설명해주심  - 가는길 쉬움  - 매장 넓음  불만족  - 우니의 원산지표시 미기재 > 페루산 - 금태솥밥 맛이 약함 / 함께 제공된 다양한 짱아치 맛을 즐기는 짱아치솥밥 느낌  - 토종닭구이 정말 이해하기 힘든맛  - 하우스와인 1.8 저렴한 가격이 아닌데  자체안내부족 / 시간대를 정해놓고 예약입장하는 구조라 정신없어 따로 물어볼 여유없음  - 매장이용 1:30 사용이라고 예약할때 어디에도 안내되어있지않음  ( 저녁 와인바로 운영인데 1:30 이용 .. )   총평 : 전체적으로 불만족하여  1시간이내 이용후 매장이용종료함.,(긍정 확률 : 0.99) 긍정
1106,단상,맛나요,(긍정 확률 : 0.94) 긍정
1106,단상,한옥이 가미된 느낌이 좋았고 음식 양이 많진 않았지만 맛있게 먹었어요,(긍정 확률 : 0.99) 긍정
1106,단상,조용한 분위기에서 편하게 식사하기 좋아요 음식 양은 적은 편이지만 맛은 좋아요!,(긍정 확률 : 0.99) 긍정
1106,단상,"주차장이 없어서 차가지고 가면 불편하구요, 매장엔 손님이 많아서 조금 시끄럽습니다. 메뉴는 유니크한데 양이 좀 적어서 와인 안주처럼 여러가지 시켜서 먹었습니다. 맛이나 레시피가 특별한 와인바라고 생각하시면 될듯합니다.",(긍정 확률 : 0.93) 긍정
1106,단상,"이가 빠진 그릇에 서빙 됩니다.  글라스와인의 가격이 1.5~2.0만원으로 되어 있어 와인 종류 선택 가능한지 문의 했으나 화이트 와인입니다 라는 대답만 반복 하셨습니다. 2인용 테이블이라 새로 서빙된 음식을 먹기위해 다 먹은 그릇 정리 요청 했으나, 모든 음식을 다 먹을 때까지 정리가 안되었습니다. 3개의 빈 접시가 모두 쌓였습니다. 접객이 원활하지 않아 아쉽습니다. 음식 맛은 괜찮으나 재방문 의사는 없습니다.",(긍정 확률 : 0.93) 긍정
1106,단상,생일 기념으로 맛있게 먹었으나 트러플 메밀면은 가격대비 들어 있는 게 없고 맹맹한 느낌이에요!! 나머진 다 맛있어요,(긍정 확률 : 0.99) 긍정
1106,단상,런치로 방문하고 너무 맛있어서 디너로 예약하고 다시 방문했는데 음식 구성이 런치가 더 좋은거 같아요. 성게알 카펠리니는 그냥 새콤달콤한 간장양념이라 특이한 점이 없고.. 성게알 맛은 별로 안느껴집니다. 치킨이 들어간 보리리조또가 제일 맛있었는데 양이 좀 적은 편이에요. 라갈비는 런치에 먹고 맛있어서 또 주문했는데 런치에는 파채랑 밥이 있어 구성이 좋았는데 디너는 오히려 먹다가 질리고 느끼해지네요. 장아찌나 부추가 함께 나오긴 하는데 느끼함을 잡기엔 좀 부족하지 않았나 싶어요. 그리고 이가 심하게 나간 그릇은 더 이상 사용하지 않았으면 좋겠습니다. 저녁에 방문하니 분위기도 더 좋고 종업원 분도 친절하고 음식 설명도 잘해주셨어요.,(긍정 확률 : 0.99) 긍정
1106,단상,맛있었어요 바 쪽 테이블에 안내해주셔서 협소할줄 알았는데 생각보다 괜찮아요 오픈키친이라 요리중인 것도 보이고 재밌었습니다,(긍정 확률 : 0.99) 긍정
1106,단상,밥양이랑 성게알 양도 적었어요. 성게알이 신선해 보이진 않았구요 분위기는 좋습니다,(긍정 확률 : 0.99) 긍정
1106,단상,음식 플레이팅 귀여움 맛있는데 간이 너무 쎄요  음식 모두 너무 짜고 분위기도 생각보다 그냥 그랬어요,(긍정 확률 : 0.99) 긍정
1106,단상,"성개알 냉 카펠리니는 넘 짜요,,, 튀긴 수수가 신기한 식감을 줬지만 성게알은 그닥 싱싱하지 않았네요 비린맛을 가리려고 간을 쎄게했나 싶기도 하네요.. 꾸리살 카르파치오는 고기와 부추가 따로 놀았어요 고기에 후추같은 향신료나 치즈라도 조금있었음 괜찮았을꺼 같아요.",(긍정 확률 : 0.92) 긍정
1106,단상,정말 좋은 장소 맛 친절,(긍정 확률 : 0.99) 긍정
1106,단상,ㅇovery good,(긍정 확률 : 0.99) 긍정
1106,단상,음료나 주류주문 필수래요. 음식 양이 좀 적지만 재료가 신선.,(긍정 확률 : 0.98) 긍정
1106,단상,양이 정말정말 적은것 빼고는 좋았어요!,(긍정 확률 : 0.99) 긍정
1106,단상,처음 맛보는 음식들이라 식사 내내 즐거웠습니다.,(긍정 확률 : 0.99) 긍정
1106,단상,굿,(긍정 확률 : 0.94) 긍정
1106,단상,비싸요 ㅎㅎㅎㅎ,(긍정 확률 : 0.99) 긍정
1106,단상,맛있는데 진짜 가격이 ㅎㄷㄷ,(긍정 확률 : 0.98) 긍정
1106,단상,^^,(긍정 확률 : 0.99) 긍정
1106,단상,특별한 음식을 비싸지 않은 가격에 먹을 수 있어요 다만 고기는 기름이 많은게 좀 아쉬웠고 문어밥은 조금 짠게 아쉬웠어요 맛이 조금만 보완되면 좋을거 같아요!,(긍정 확률 : 0.99) 긍정
1106,단상,문어덮밥 라갈비정식 존맛,(긍정 확률 : 0.93) 긍정
1107,큰기와집,너무맛있었어요!!,(긍정 확률 : 0.98) 긍정
1107,큰기와집,제가 먹어본 간장게장 중 최고였어요ㅠㅠ 담에 또 올게요!!,(긍정 확률 : 0.98) 긍정
1107,큰기와집,맛있어요,(긍정 확률 : 0.98) 긍정
1107,큰기와집,이전하고는 처음 방문했어요.역시 맛있어요.짜지도않고 싱싱하고 최고 맛있게 먹었어요 . 예전의 한옥분위기는 아니지만 깔끔하고 맛은 그대로입니다.,(긍정 확률 : 0.99) 긍정
1107,큰기와집,밥비벼 먹으니까 고소하니 맛있어요. 반찬도 잘나오고 먹이보니 양이 많더하구요. 잘먹고왔어요.,(긍정 확률 : 0.99) 긍정
1107,큰기와집,사장님이랑 사모님 너무 친절하시던데요... 된장이 나왔지만 들깨탕을 추가했습니다 잘 한 선택이었고 소금 게장을 꼭 드시길 추천해오 간장과 다른 맛,(긍정 확률 : 0.99) 긍정
1107,큰기와집,간장게장이 짜지않고 게 살이 많아서 먹을만했다,(긍정 확률 : 0.98) 긍정
1107,큰기와집,"⭐️⭐️⭐️⭐️⭐️  가게 이전후 첫방문인데, 변함없는 맛집입니다.  점심식사로 장어구이와 게장비빔밥 시켜 보았습니다.  마지막 제공되는 오미자차까지 모든 음식들의 음식궁합이  딱 맞는 느낌입니다. 강추할 만한 게장 맛집이어요 *^^* __________________ [참고] 본인의 리뷰기준 :  1. 맛, 친절, 청결 세가지 중 한 가지라도 부족하다 느끼면, 맛없네 불친절하네 드럽네 등의 평가없이 그냥 리뷰 안 올림. (왜냐하면 그날 그순간 잠깐 그랬을 수도 있으니까) 2. 맛집찾아 먹으러 다니는걸 좋아하는 아재로서 너무 달거나 짜거나 맵거나 싱겁거나 조미료 범벅이거나 건강만 추구하는 맛은 그닥 안 좋아하는 입맛을 기준으로 리뷰했음",(긍정 확률 : 0.99) 긍정
1107,큰기와집,"음식맛있어요. 불친절 얘기가많았는데 그냥 걸크러쉬하신거였고 두분다 좋으신 분들이셨어요  자주 먹기엔 비싸지만 음식이 정갈하고 맛있어서 가끔 갈거예요~ 특히, 300년전통 간장과 된장찌개맛 넘 신선합니다~",(긍정 확률 : 0.99) 긍정
1107,큰기와집,옛날 자리에 있을때 가보고 맛있어서 재방문 했어요. 간장게장이 짜지 않고 신선해서 정말 맛나요. 밑반찬들도 하나하나 고퀄이고 맛나답니다. 밥도 찰지고 투명해서 꿀맛이에요! 주차를 1시간만 지원해주는게 좀 아쉽지만 그 외에는 다 만족스럽습니다.,(긍정 확률 : 0.99) 긍정
1107,큰기와집,실하고 맛난 간장게장입니다. 반찬도 맛나서 부모님 만족도도 높습니다. 조금 아쉬운건 단단해서 치아로 깨기 어려운 집게발 같은건 살짝 부숴주셔서 내주거나 살을 파먹을 수 있는 도구가 있으면 끝까지 더 맛나게 먹을거 같아요.,(긍정 확률 : 0.99) 긍정
1107,큰기와집,굿,(긍정 확률 : 0.94) 긍정
1107,큰기와집,맛은 물론 맛있었고 예약시간 보다 늦었는데 친절하게 기달려주시고 너무 좋았습니다,(긍정 확률 : 0.99) 긍정
1107,큰기와집,정말 맛있는 간장게장과 맛있는 밥을 먹었습니다,(긍정 확률 : 0.97) 긍정
1107,큰기와집,ㅡ,(긍정 확률 : 0.84) 긍정
1107,큰기와집,좋았어요,(긍정 확률 : 0.98) 긍정
1107,큰기와집,음식이 뚝배기에 나와서 더 맛있습니다. 찌개도 나와서 좋구요.,(긍정 확률 : 0.97) 긍정
1107,큰기와집,좋아요,(긍정 확률 : 0.95) 긍정
1107,큰기와집,무난한맛,(긍정 확률 : 0.98) 긍정
1107,큰기와집,간장게장이랑 갈비찜 주문했는데 간장게장은 진짜 크고 알이 꽉 차있었지만 조금 비려서 1개 시키길 잘했다는 생각이 들었고 갈비찜은 고기가 두툼하고 부드러워서 먹을만했어요 매장이 작은거에 비해 테이블은 많았는데 그래도 약간 답답했고 반찬은 정갈하고 깔끔하면서 맛있었어요 근데 재방문은 안할 것 같네요🥲,(긍정 확률 : 0.99) 긍정
1107,큰기와집,굿,(긍정 확률 : 0.94) 긍정
1107,큰기와집,짜지 않고 엄청 맛있어요! 살도 튼실하게 많아요!,(긍정 확률 : 0.99) 긍정
1107,큰기와집,맛이 있다기보다 깔끔하고 속이 편해요,(긍정 확률 : 0.99) 긍정
1107,큰기와집,샤롯데씨어터 뮤지컬 관람 전 혼밥하러 왔는데 너무 맛있어서 남김없이 먹었네요. 다음주도 뮤지컬 예약해놨는데 또 먹을랍니다.,(긍정 확률 : 0.99) 긍정
1107,큰기와집,간장게장이 비리지도 않고 밑반찬도 맛있고 넘 잘먹고 왔어요,(긍정 확률 : 0.99) 긍정
1107,큰기와집,너무 비싸지고 예전만 못해요,(부정 확률 : 0.77) 부정
1107,큰기와집,반찬잘나오고 맛있어요!,(긍정 확률 : 0.96) 긍정
1108,월영당 서울,자녀들과 함께 좋은시간 보냈네요.맛있습니다.,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,굿굿,(긍정 확률 : 0.94) 긍정
1108,월영당 서울,좋아요,(긍정 확률 : 0.95) 긍정
1108,월영당 서울,"아침 일찍 삼청동 월영당에 다녀왔어요! 항상 손님이 많아서 그냥 지나치곤 했는데 오늘은 10시 오픈 맞춰서 갔답니다. 덕분에 엄청 여유롭게 카페 곳곳을 느껴볼 수 있었어요!  대마라떼 먹어볼까 하다가, 원래 취향인 아아랑 딥초코우유, 소금초코칩휘낭시에를 주문했습니다. 아아는 산미가 살짝쿵 있었고 초코우유는 딱 아는맛! 초코휘낭시에는 처음 잘랐을 땐 딱딱한 것 같았는데, 막상 먹어보니 꾸덕했고 진한 초코맛에 짭짤함이 스윽 느껴졌고 맛있었어요ㅋ  전 1층 창가자리가 제일 분위기 있더라고요ㅋ 테라스와 거리풍경도 보이고 둘이서 앉으면 딱 좋을 것 같아요. 루프탑도 궁금해서 올라가봤는데 밖에선 본 큰달이! 전 달쪽에 있는 구석자리가 격리(?)되어 있어서 좋았어요! 이곳을 제대로 느끼고 싶다면 오픈런을 추천합니다!",(긍정 확률 : 0.99) 긍정
1108,월영당 서울,분위기 좋고 인테리어 이뻐요,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,친절하네요,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,맛은 무난하고~~ 공간이 넓고 쾌적해서 좋아요. 자주 갑니다 ㅎㅎ,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,안동대마라떼 맛있어요,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,쑥떡쉑이랑 대마초라떼 맛있ㅇㅓ요 엄마랑 아빠도 좋아했어여,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,커피 맛있고 분위기 좋아요~,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,휘낭시에 맛있어요,(긍정 확률 : 0.98) 긍정
1108,월영당 서울,오로지 진봉님 보고싶어 달려온 월영당! 근데 웬열~ 진봉님은 못 뵀지만 카페가 넘 감각적이고 세련돼서 마구마구 행복해지더라구용💛 두근두근 대마마들렌 역시 7ㅔ고!! 쑥떡쉐이크는 말해모해 할매입맛 완전 저격💚 덕분에 예쁜 공간에서 맛있는 음료와 디저트도 먹고~ 남친이랑 도란도란 이야기도 나누고~ 옥상 왕보름달 앞에서 인생사진도 건지고~ 북촌나들이의 완벽한 마무리였습니다🥰🥰,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,굿,(긍정 확률 : 0.94) 긍정
1108,월영당 서울,쑥떡쉐이크 진짜 맛있어요!,(긍정 확률 : 0.97) 긍정
1108,월영당 서울,시그니처 맛있어요,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,시엄빠랑 달보러 갔어요~! 밤에 보면 더 예쁠 것 같네요~! 평소 휘낭시에를 좋아해서 맛집찾아 다니는데.. 여기 휘낭시에는 쫀득한 맛은 없어요,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,멋진곳이네요 음료가격이 착하진 않지만 시원한날엔 야외테라스나 루프탑 이용도 좋을듯 해요,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,비싸요,(긍정 확률 : 0.83) 긍정
1108,월영당 서울,대마라떼 고소하고 맛있어요~~,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,좋아요!,(긍정 확률 : 0.96) 긍정
1108,월영당 서울,디저트 맛있어요,(긍정 확률 : 0.98) 긍정
1108,월영당 서울,진짜 대마라떼 처음먹어보는데 특색있고 맛나요!! 이거 먹고 안동 놀러갔을때도 월영당 찾아갔을 정도! 달도 이쁘고 또 가고 싶어요♡,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,사장님이 멋지십니다~ 쑥떡쉐이크 추천해요:) 화장실 신경써주셔서 청결하고 센스있습니당,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,쑥떡라떼에는 진짜 떡이 들어있어요,(긍정 확률 : 0.98) 긍정
1108,월영당 서울,맛좋고 분위기 좋고!!!,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,굿굿,(긍정 확률 : 0.94) 긍정
1108,월영당 서울,굿,(긍정 확률 : 0.94) 긍정
1108,월영당 서울,굿,(긍정 확률 : 0.94) 긍정
1108,월영당 서울,좋아요,(긍정 확률 : 0.95) 긍정
1108,월영당 서울,자리도 많고 좋네요~,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,날좋은날 야외좌석에서 힐링 제대로 했어요 제주 스타벅스 쑥떡프라푸치노가 그리우신 분들께 자신있게 쑥떡쉐이크 추천합니다,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,ㅡ ㅡ 화장실 고치시길...,(긍정 확률 : 0.71) 긍정
1108,월영당 서울,굿,(긍정 확률 : 0.94) 긍정
1108,월영당 서울,대마라떼 ㅁ독특하니 맛잇네요,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,굳,(긍정 확률 : 0.87) 긍정
1108,월영당 서울,강아지랑 방문 가능해서 좋아요,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,좋아요,(긍정 확률 : 0.95) 긍정
1108,월영당 서울,.,(긍정 확률 : 0.84) 긍정
1108,월영당 서울,친구랑 저녁먹고 날씨가 넘 좋아서 걷던 중에 야외석이 보이길래 들어간 카페!  대마..라떼라는 강렬한 이름을 가진 커피가 시그니처예용! (개인적으로 고냥고랬어여..ㅎㅎ…) 삼청 근처에서 한옥+야외석을 찾는다면 가볼만한 카페! 개인적인 별점 3⭐️,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,대마라떼 맛있어요,(긍정 확률 : 0.99) 긍정
1108,월영당 서울,맛나요,(긍정 확률 : 0.94) 긍정
1108,월영당 서울,조아요,(긍정 확률 : 0.90) 긍정
